song_id,title,tempo,key_signature,mode,release_year,energy,danceability,loudness,cluster_id,artist_id
TRARFOC128F92ED401,The Way I Am,174.731,4,0,2000,0.0,0.0,-3.353,5,ARTH9041187FB43E1F
TRARFQY12903CA07B6,One More Ride (Digitally Remastered),110.43,8,1,1962,0.0,0.0,-12.308,6,ARH861H1187B9B799E
TRARFCT12903CD3545,Can't Help Falling In Love,90.255,3,1,2019,0.0,0.0,-15.892,2,AR502DZ1187B98F8E1
TRARFAB128F4244BB7,Tanz,143.126,4,0,1998,0.0,0.0,-4.689,8,ARTWKNF1241B9C87E9
TRARFSH128F92DFDED,Sunset Manifesto,147.934,6,0,1965,0.0,0.0,-6.103,5,ARE54I01187FB3AE3D
TRARFWJ128F9339D70,Birch,243.981,5,0,2005,0.0,0.0,-13.538,3,ARS0W831187B9AF0B7
TRARFKP12903CF5DF1,From My Hands,174.424,2,1,2009,0.0,0.0,-5.056,5,AR2O84Q1187FB5BF74
TRARFQL128F931E523,Voodoo Doll,129.997,1,1,1963,0.0,0.0,-6.502,8,ARMRCET1187FB52049
TRARFXI128F1468CE3,Same Old Thing,94.557,7,1,1993,0.0,0.0,-11.893,4,ARHPDQM1187FB3C318
TRARVSQ12903CA6A4B,The Little White Cloud That Cried,75.064,9,1,2002,0.0,0.0,-9.923,4,ARLJK1O1187B9B0FC4
TRARVMO128F427DF04,She's My Mary,90.814,3,1,1984,0.0,0.0,-13.987,4,ARDNQ0R1187B9BA1EF
TRARVVB128F4264CEB,Livin' In a Strain,112.717,2,1,2013,0.0,0.0,-14.039,2,ARCLJQZ11E2835CE37
TRARVDX128F424A397,Suicide,129.956,1,0,2007,0.0,0.0,-4.149,8,ARRPOUR1187FB4D0BA
TRARVJE128F93127EF,Symphony No. 7 in A Major_ Op. 92: I. Poco sostenuto - Vivace,92.731,0,1,2021,0.0,0.0,-18.427,2,ART8F8O1187B9A538D
TRARVQK128F932BFA0,Tell Me What I Want to Hear,163.024,10,1,2009,0.0,0.0,-7.198,5,ARI3Y441187FB4B921
TRARVEY128F9300AC3,Red Sky,137.913,2,1,2005,0.0,0.0,-9.425,6,ARIMZQZ1187B9AD541
TRARVZG128F1497359,Caribou Lou,177.942,1,1,2006,0.0,0.0,-6.696,5,ARGXIE31187FB55B48
TRARVSP128F4250FD6,Above The Rainbow,173.649,7,1,1994,0.0,0.0,-16.444,1,ARNARI81187FB3C9A7
TRARVCC128F930733D,Shouther to Shouther (Shoulder to Shoulder),101.029,8,1,1977,0.0,0.0,-23.214,7,ARTQ0WY1187B98A7B0
TRARVMJ128F146A77E,Prem,120.006,11,1,2014,0.0,0.0,-5.36,8,AR95QS71187FB3F49A
TRARVXR128F4236397,Amor que terminó,129.493,4,1,1989,0.0,0.0,-11.163,6,ARO1NHM1187B9B9D27
TRARVTN12903CF4724,Strike While the Iron is Hot,107.008,4,1,1995,0.0,0.0,-14.422,2,AR4W9EZ1187B99282A
TRARZBR128F934715D,Amor a Medias,136.945,9,1,2005,0.0,0.0,-5.548,8,ARX0X2D1187B99F515
TRARZIV128F147AADB,Cavaleiro De Aruanda,144.581,2,1,1978,0.0,0.0,-8.151,5,ARRLCY71187B9A0FC6
TRARZBX12903CD70DA,Cavalleria Rusticana,131.281,5,1,2000,0.0,0.0,-21.82,9,ARZS5VW1187FB567E8
TRARZMX128F4238B5A,TELL ME WHY,152.172,7,1,1980,0.0,0.0,-7.398,5,ARB78VW1187B98F81C
TRARZFN128F42680B8,Washington Post (1998 Digital Remaster),124.056,5,1,1972,0.0,0.0,-15.019,2,ARASWKT1187B9923B7
TRARZKD128F425D64D,Forever,85.322,11,1,1988,0.0,0.0,-2.991,0,ARXOTQH1187FB57084
TRARZBQ128F42649A6,No Pienses Asi,153.309,10,0,1973,0.0,0.0,-17.886,1,ARM7UY51187B993E17
TRARZOS128F14A1E17,Czwarty,87.512,2,1,1975,0.0,0.0,-5.941,0,ARJE0KX1187FB53E82
TRARSAW12903C9EDEB,Drama  (LP Version),143.963,1,0,2013,0.0,0.0,-4.945,8,ARU4JBP1187B99263F
TRARSJD128F932BAF8,Unlearn,122.186,8,0,1967,0.0,0.0,-7.148,8,ARCLBZ01187B98D025
TRARSKS128F4272D2F,Sleuthing,86.901,5,0,2002,0.0,0.0,-22.435,7,AR2H1J41187FB5C640
TRARSLP12903CE2AA6,Forever,89.984,1,0,1958,0.0,0.0,-9.387,0,ARPHH7Z1187B9B6A3A
TRARSKA128F9336A04,3,131.999,1,1,2009,0.0,0.0,-6.278,8,AR03BDP1187FB5B324
TRARSZV12903CDB2DE,Meet Me in the City,129.584,7,0,1997,0.0,0.0,-14.023,6,ARRM70G1187B9A7F64
TRARSFU12903CB2669,Sweet Lady,127.07,3,1,1951,0.0,0.0,-4.909,8,ARP23RL1187FB497FE
TRARSMV128F1469CCF,Namibia,110.873,7,1,1975,0.0,0.0,-11.912,6,ARLUAK21187B9B785A
TRARSAM128F4256E04,Vargbrodern Talar,163.086,4,0,2007,0.0,0.0,-6.769,5,ARVJ6541187B9A4C3E
TRARHLY128F42698CA,Some Kind Of Zombie (Criscoteque Remix),108.351,9,1,1997,0.0,0.0,-5.934,0,ARGEZ5E1187FB56F38
TRARHKQ128F92EF0B2,A Veces Hablo De Ti,183.636,7,0,2018,0.0,0.0,-14.305,1,ARLFH5Y1187FB44A89
TRARHXX128F93477A0,Faithkeeper_ Part 1,131.991,11,0,1998,0.0,0.0,-18.799,2,ARJ3TAF1187FB4AAB1
TRARHMM128F92F2DC9,All or Nothin' Gal,188.979,0,0,2005,0.0,0.0,-7.391,3,ARCW5RB1187FB4383F
TRARHFF128F933D378,Just Say Yes,104.231,2,0,1986,0.0,0.0,-9.428,0,ARFONKU11F4C8431CC
TRARHCB128F148D1B0,The Haunting,212.293,11,1,1997,0.0,0.0,-5.542,3,ARA1UU51187FB5A70B
TRARHFV128F92E0ECE,Old Fashioned Baby,116.461,5,0,1979,0.0,0.0,-10.446,6,ARR7YYN1187FB5C015
TRARHBD128F423A0EA,Children Of Love,81.025,2,1,2003,0.0,0.0,-18.818,2,AR3EVEE1187B9994B7
TRARUYJ128F9316C65,Bennie,89.572,0,1,1995,0.0,0.0,-7.164,0,ARCQ3LZ1187FB49B42
TRARURM128F931A91B,Life Force,79.96,2,1,1969,0.0,0.0,-19.293,2,ARZFRQM1187B9A9772
TRARUHU128F92FDC00,Spoonie Is Back,135.503,1,1,2000,0.0,0.0,-6.619,8,ARB2M051187FB56FA9
TRARUOP12903CF2384,What Drives The Weak,84.992,0,0,2004,0.0,0.0,-4.076,0,ARK8OHG1187B99016A
TRARUFE128F92F5D21,Blood Round Dance Song (World),104.989,1,0,1982,0.0,0.0,-25.651,7,AREJ5K11187B993F5F
TRARUTP128E0797FC7,Crawling (Album Version),105.095,4,1,2000,0.0,0.0,-6.052,0,ARQUMH41187B9AF699
TRARUDQ128F934B0ED,The Dance Of Europe,99.959,1,0,2001,0.0,0.0,-3.312,0,ARQFKVO1187B9B1777
TRAROQC128F4273979,Que Vuelvas,123.861,2,1,1998,0.0,0.0,-7.174,8,AR6PJ8R1187FB5AD70
TRARODD128F4225D3F,Vitamina,108.292,10,0,1999,0.0,0.0,-6.564,0,AROSW2I1187FB44866
TRAROSP128F1487270,Rachel's retribution,118.326,11,0,2006,0.0,0.0,-15.428,2,ARZEBW31187FB586EA
TRAROOB128F424C74C,Drunk Driving Tip,59.021,4,1,1952,0.0,0.0,-15.497,4,ARFXQZA11F4C841613
TRAROFY12903CD2618,Mui Mal_ Animal,0.0,11,0,1989,0.0,0.0,-11.531,4,ARTTFGF11F4C84563C
TRAROHB128F145CD83,Yesterdays,70.256,9,0,1960,0.0,0.0,-33.045,7,ARDE7I31187FB43352
TRARODV128F1460DBC,A Goodnight's Sleep,142.069,9,1,2002,0.0,0.0,-5.011,8,ARG53231187FB3982D
TRAROCB128EF35098A,De Tha Mai Edo,99.98,3,0,1968,0.0,0.0,-8.318,0,ARGOAMH11F4C844C07
TRAROUS12903CF4F08,I'm In The Mood For Love,100.366,11,1,2014,0.0,0.0,-15.383,2,ARTE3P61187B9A709D
TRAROPZ128F42A8AB2,Cup Horn,190.038,5,0,2006,0.0,0.0,-8.627,3,ARIMW0M1187B99EC59
TRAROQL128F92F7E7D,Concertino for Bass Trombone and Trombone Choir,144.252,11,1,1996,0.0,0.0,-22.54,9,ARH9NBO1187FB43904
TRAROPS128F92F09A5,Am I That Easy To Forget,117.867,2,1,1959,0.0,0.0,-13.338,6,ARXSPYZ1187B98972A
TRARXIQ128F9354D9C,Since The Last Time,177.886,1,1,2006,0.0,0.0,-6.25,5,ARWQ3M31187FB4CF01
TRARXJJ128F1452983,Epaule tattoo (Live 1989),132.794,7,1,1952,0.0,0.0,-8.534,8,AR8UA7Z1187B9AD9C9
TRARXVP12903CF39FE,Role Model,156.084,1,0,1997,0.0,0.0,-6.53,5,ARHD3RX1187FB3A7DA
TRARXAN12903CBF286,Michelle (LP Version),95.523,4,0,1950,0.0,0.0,-15.806,2,ARJXULI11F4C83C865
TRARXLM12903CC2306,Grustnaja,140.033,5,1,1955,0.0,0.0,-7.381,8,ARW0YFZ1187FB442DB
TRARXUA12903CE88EC,Grown & Sexy,155.023,7,1,1969,0.0,0.0,-10.629,5,ARTKOGW1241B9CD42B
TRARXGB128F42927B0,Porque Nos Queremos,100.232,4,0,1987,0.0,0.0,-6.159,0,AR2PT4M1187FB55B1A
TRARXIT128F423DC97,Obvious ( LP Version ),92.729,5,1,1990,0.0,0.0,-7.938,0,ARQOATR1187B9AE959
TRARXRH128F428927C,We´ve Only Just Begun,181.187,9,1,1970,0.0,0.0,-11.313,3,AR9RTS51187B996CC8
TRARXMV128F92F59C8,Frei zu sein,146.103,0,1,2008,0.0,0.0,-6.44,5,ARHKQGH1187B9A4DB4
TRARXXW128F4294FE1,Virtuosite Musette,230.187,7,1,2020,0.0,0.0,-8.031,3,ARTSRAD1250940F258
TRARXRL128F4278709,Christmas All The Time (Acoustic),80.63,7,1,1976,0.0,0.0,-11.938,4,ARY1VGA1187FB5A39E
TRARWXH128F425D881,Buenos Aires (De Tus Amores),163.773,7,1,2002,0.0,0.0,-7.657,5,AR2S6UD1187B9B944F
TRARWXU128F92EC637,Pépètes,183.881,1,0,1965,0.0,0.0,-6.997,3,AREHMUC1187B98B91B
TRARWMX128F9332CD0,Do You See The Light (Deep Ethno Mix),131.977,1,1,1996,0.0,0.0,-13.615,6,AR5O6W51187FB46984
TRARWYL128F423B96A,Lived My Life,162.389,3,0,2008,0.0,0.0,-6.513,5,ARHINI31187B995C1D
TRARWHW12903CE84D3,Save My Soul (Cypher UK Radio Edit),129.976,10,0,2004,0.0,0.0,-4.499,8,ARUME5Q1187B9B1AA7
TRARWBA128F93580C7,Cha Cha Cha,130.203,11,0,2008,0.0,0.0,-6.317,8,ARSOPEA1187B9B0F98
TRARWMG128F933667C,Calliope,110.096,0,1,1983,0.0,0.0,-16.945,2,ARVJVFF1187B9B40D6
TRARWQY128F1462A4C,Dipset (Santana's Town) (Skit),196.482,0,1,2003,0.0,0.0,-19.771,1,ARZXTEY1187B9997A7
TRARWYG128F424D766,Fire in the Hole,151.726,0,1,1969,0.0,0.0,-8.545,5,ARUTP601187FB388AC
TRARWLR128F4256B07,My Life Is Totally Boring Without You,107.848,9,1,1998,0.0,0.0,-8.749,0,ARWD82K1187B98CFF2
TRARWSY128F92FE87E,Gavel Obliterated,102.093,11,0,2006,0.0,0.0,-7.551,0,AR5GMAV1187FB3A8F5
TRARWXF128F9353B37,So Different Blues,161.7,1,1,1993,0.0,0.0,-10.173,5,AR93RTI1187B98ECFB
TRARWYE128F92E6C27,Opening,119.787,1,1,1951,0.0,0.0,-29.054,9,ARGS39X1187B991939
TRARWUM128F42AC917,Cuantas Madres Llorando,128.176,1,0,2021,0.0,0.0,-5.013,8,ARW9DSD1187B9A0345
TRARWFL128F42B4686,Aya Benzer 2003 (Moonlight),50.499,0,1,2017,0.0,0.0,-5.254,0,ARY0XD81187FB5CF38
TRARKFW128F92D20CD,Reprise: Tú mi delirio - Guajira - Si te contara - El manisero,80.789,5,1,1979,0.0,0.0,-20.259,7,ARLWEID1187B98DE3C
TRARKSW128F42758D1,La Rosa (Live),195.109,9,1,2011,0.0,0.0,-8.886,3,AR6IJJ41187B98C872
TRARKPB12903C9B67A,Te Miattad Változott Meg Az Életem,140.077,11,0,1987,0.0,0.0,-7.996,8,ARQM3XA1187B9A1ED6
TRARKGW128F92EB8F9,Guilty Partner,146.29,11,0,1989,0.0,0.0,-5.729,5,ARNHHIV1187FB4EA23
TRARKAN128F429AB6D,Our Lady Of Fatima,94.064,1,1,2003,0.0,0.0,-15.555,2,ARBJC9U1187B9A70AC
TRARKEH128F1463CB2,Delilah,90.689,5,1,1975,0.0,0.0,-12.936,4,ARQPT7O1187B9AAF4F
TRARKRC128E0791D82,Song For Love,146.022,8,1,1966,0.0,0.0,-7.894,5,AR5J8XN1187B9B712E
TRARKXM128F14911B0,I Got A Seecret,113.312,1,1,1998,0.0,0.0,-8.745,6,ARXWAQQ1187B9AE954
TRARKDH128F4270965,Ithaki,107.55,8,0,1966,0.0,0.0,-14.236,2,ARIJ7MR1187B9B484E
TRARKDV128F42500F2,Banda Yango,137.349,7,1,2001,0.0,0.0,-5.252,8,ARJIHNW1187B990FAA
TRARKTC128F4244934,Syvä meri (Oceano),115.879,5,1,1968,0.0,0.0,-7.069,8,ARV69FI1187B9AA14F
TRARKTI128F9310BA2,"Let's Call Him ""Andre",235.318,2,1,1982,0.0,0.0,-26.458,9,ARRC2JF1187B9B6A93
TRARDOK128F9300AB5,The Earth Isn't Humming,143.59,5,1,2008,0.0,0.0,-9.454,6,ARIMZQZ1187B9AD541
TRARDRG128F931766E,Champion (World),102.015,1,1,1978,0.0,0.0,-15.991,2,ARZXVY01187B9972EC
TRARDSC128F148B688,I've Grown Accustomed To His Face I've Grown Accustomed To His Face,35.691,2,0,1967,0.0,0.0,-15.276,4,ARTT43U1187B9A9E9B
TRARDCR12903CE6FBE,Heart Breakin' Blues,139.606,11,1,2008,0.0,0.0,-14.897,1,AREE69X1187FB438D6
TRARDNE128F1472357,Profound Sound (Take Two Album Version),180.415,9,1,1960,0.0,0.0,-8.343,3,ARJ84561187B993E3E
TRARDSS12903D0C029,Tango Andorra,106.953,0,1,1990,0.0,0.0,-15.966,2,AR6PN8Y11C8A421C16
TRARDFD12903CECB2C,I Can't Help Myself,84.955,5,0,1971,0.0,0.0,-9.998,4,ARUT16P1187FB532A4
TRARDRX128F9325812,Satisfaction,132.974,11,0,2004,0.0,0.0,-6.145,8,ARP72BU1187B99CD9A
TRARDLO128F42A0469,King Jesus Is My Captain,150.405,8,1,1970,0.0,0.0,-18.697,1,ARJSGPI1241B9C8855
TRARDUI12903CBF6B6,Autofokus,151.488,7,1,2005,0.0,0.0,-4.547,5,ARS6KFB1187FB59B12
TRARDJY128F14750EA,Year Zero,121.518,3,1,2002,0.0,0.0,-6.736,8,ARRBF3M1187FB4D59F
TRARDHN128F4243072,Wraparound Shades (Album),159.784,1,0,1995,0.0,0.0,-8.394,5,ARA0JEL1187B998FA3
TRARJEK128F930B3AA,Couldn't Stand The Weather,121.616,1,1,1985,0.0,0.0,-9.882,6,ART3O5Z1187B9AB043
TRARJMX128F149BE14,T-Ball and Indian Guides (LP Version),112.964,5,1,1998,0.0,0.0,-11.689,6,ARHN74X1187B98D79F
TRARJGM12903CF5DAC,Closin' Moes,183.801,5,1,1975,0.0,0.0,-9.924,3,ARAJTHO11F50C4B80F
TRARJKN128F92F6CF8,Bubblin' (Anita Demo),196.45,3,0,1973,0.0,0.0,-11.502,3,ARXGASQ1187FB3C727
TRARJEM128F92E444D,Big Bounce,108.014,11,0,2009,0.0,0.0,-12.958,6,ARI4S0E1187B9B06C0
TRARJPL128F931C7D2,Summer Summer,136.147,4,0,2009,0.0,0.0,-5.353,8,ARAN38V1187FB4C4EE
TRARJVW128F14937AB,La Rue Du Babouin,105.156,7,1,2022,0.0,0.0,-16.904,2,ARVCZAB12454A37E86
TRARJLC128F9323715,In Style,87.373,2,1,1979,0.0,0.0,-7.436,0,ARKBTAQ1187B9B4219
TRARQFD128F422F447,Santa Barbara,95.044,2,1,2022,0.0,0.0,-7.378,0,AR15FQ11187FB36BE8
TRARQSR128F933A1BF,El Vino Triste,136.835,1,1,1991,0.0,0.0,-9.737,6,ART6QCS1187FB40CBD
TRARQBT128F4275C63,Things i say,174.014,1,1,2019,0.0,0.0,-7.91,5,AR051KA1187B98B2FF
TRARQBS128F4262E62,Playboy,97.396,1,1,1983,0.0,0.0,-12.256,4,ARMIMHT1187B98F038
TRARQGY128F425E599,Groovitation (Album Version),110.909,0,1,1959,0.0,0.0,-16.532,2,ARDIKTV11F43A69FA4
TRARQPW128F92EE8B8,Jugglin' Clown,126.914,7,1,1976,0.0,0.0,-15.252,2,ARM86R71187FB4CBB4
TRARQSD128F427E2AA,Wishlist,117.946,0,1,1998,0.0,0.0,-9.407,6,ARFVYJI1187B9B8E13
TRARQWJ128F92E9CCA,Day Or Night [Live Album Version],93.42,4,1,2008,0.0,0.0,-8.163,0,AR6W5MS1187FB3BF47
TRARYDZ128F9355209,Rant Kanaria,111.004,2,0,2009,0.0,0.0,-10.321,6,ARW1WST1187FB384DA
TRARYQP12903CA18A4,As We Lay,66.201,8,1,1991,0.0,0.0,-6.18,0,ARON0YP1187FB4B465
TRARYXL128F92F939E,The Anthem,131.999,11,0,2002,0.0,0.0,-6.125,8,AR72Q9R1187B98A664
TRARYKP128F9334BB1,Forever You Reign (Album),124.228,2,1,1993,0.0,0.0,-4.714,8,ARSYKGV1187B9A49CD
TRARYHD128F9344512,Disco Trafiko,127.984,5,0,2017,0.0,0.0,-7.811,8,ARKULSX1187FB45F84
TRARYFU12903CAE834,Healing Power,123.004,11,0,1994,0.0,0.0,-10.829,6,ARPYQNG1187FB4AF63
TRARYCL128F1456224,Tuesday Afternoon,115.514,9,0,1968,0.0,0.0,-12.065,6,ARZKUQF11F4C8456E8
TRARYPU128F42552CF,Tema Da Desilusão (Garota De Ipanema),104.752,5,0,1967,0.0,0.0,-13.767,2,ARZLS3G1187FB38347
TRARPOQ128F9311C86,Abbeville Fair,107.836,2,1,1973,0.0,0.0,-6.112,0,AR6HA5Z1187B99C04E
TRARPZT128F932AD66,The Gift,115.45,4,1,1985,0.0,0.0,-15.222,2,ARBM4TC1187FB5CE98
TRARPKK12903CD6066,Blackwords Masking,156.408,9,0,2009,0.0,0.0,-4.928,5,ARA2ZTN1187B98E3ED
TRARPGY128F425D48D,Ol' Frank,131.45,5,1,2005,0.0,0.0,-15.467,2,ARQCFI11187FB5AE43
TRARPXT128F425FDF9,Polly,130.339,7,1,1969,0.0,0.0,-14.338,6,ARH3S5S1187FB4F76B
TRARPOL128F92F5973,Tomorrows Girls (Live),199.379,10,1,1999,0.0,0.0,-2.952,3,ARDK6QW1187B9B8D85
TRARPYM128F425A88B,O Dikos Sou DJ,97.039,11,1,1987,0.0,0.0,-7.032,0,AR4CL6I11C8A4158B4
TRARPWX128F92CD69C,The Chance,139.99,1,1,2004,0.0,0.0,-12.517,6,ARC87OG1187B99F540
TRARPKM128F429A7A6,Clavelitos,96.096,9,1,2020,0.0,0.0,-10.012,4,ARJJ8I01187FB4CE98
TRARPTJ12903CE2898,Be Aware,102.581,7,1,2013,0.0,0.0,-5.781,0,ARVWNTI1269FB34C59
TRARPCK128F92FEA7F,Little Brother,169.038,4,0,2006,0.0,0.0,-14.199,1,ARRDRI71187FB46EAA
TRARCZH12903CF7D2F,Rock Steady,102.984,7,1,1974,0.0,0.0,-8.064,0,ARD8JVH1187FB4DA04
TRARCNN12903CD5262,Reuben James,187.128,9,1,1993,0.0,0.0,-14.406,1,ARO4WQR1187B9B9825
TRARCMH12903CB8E8B,Portobello Lass,162.993,2,0,1977,0.0,0.0,-22.55,9,ARTQ0WY1187B98A7B0
TRARCSJ12903CA71D8,Grey Skies Turn Blue,87.779,11,1,2004,0.0,0.0,-3.861,0,ARBOG0H1187B99F775
TRARCJT128F9316BA9,Sporable,130.195,0,1,2009,0.0,0.0,-15.835,2,ARD1XMG1187FB41229
TRARCAU128F9337F05,Trumansburg Whistle,130.831,7,1,1969,0.0,0.0,-11.826,6,ARKAE1G1187B994A18
TRARCNT12903CC4767,The Waiting,94.754,0,0,2006,0.0,0.0,-6.264,0,ARK9W051187FB4B783
TRARTEH128F423DBC1,15 Step,188.91,1,1,2007,0.0,0.0,-7.057,3,ARH6W4X1187B99274F
TRARTYH12903CF0056,I Need a Veggie,131.297,0,1,1957,0.0,0.0,-9.603,6,ARJPZSG1187FB3E985
TRARTOQ12903CA1CA9,I Love Your Way,86.481,9,1,1989,0.0,0.0,-5.85,0,ARFLZK31187B9B0E15
TRARTIV128F92F87F0,Putt Jhatt Da Gulabi Phull Varga,195.755,11,0,1986,0.0,0.0,-3.423,3,AREMHJX1187FB41DAB
TRARTAR128F145F235,Uncle B.S. - 1963,88.576,5,1,1999,0.0,0.0,-12.36,4,ARDNS031187B9924F0
TRARTJL128F92CB44B,Raise Your Hands,139.95,1,1,1986,0.0,0.0,-4.857,8,ARDVZTE1187FB5A0A1
TRARTBH128F93087A4,Lookin' For Me Somewhere,156.285,7,1,1986,0.0,0.0,-13.845,1,ARKL75U1187FB5B8B6
TRARTCZ128F427A176,No More Doggin',63.255,0,1,1995,0.0,0.0,-12.931,4,AR243ZT1187B9A98D2
TRARTSZ128F427642F,Rainbow Dance,154.731,3,0,2013,0.0,0.0,-31.391,9,AR15YLD1187FB3D4DD
TRARTDG12903CA52DF,Cry For Love,137.425,1,0,1953,0.0,0.0,-10.336,6,ARNZPLV1187FB3DF5D
TRARTSA128F4291550,Champagne & Reefer,97.265,9,1,2005,0.0,0.0,-4.627,0,ARRH2S81187B98C8AA
TRARTGG128F424ABCD,Get Happy,92.591,5,1,1993,0.0,0.0,-8.515,0,AR6QQY41187B990574
TRARTEH128F4280823,From Afar (Album Version),87.899,4,0,1998,0.0,0.0,-9.057,0,ARNLO5S1187B9B80CC
TRARTHV128F429B77A,Wohär dr Wind wäiht,152.792,0,1,1955,0.0,0.0,-7.222,5,ARUACR61187FB3AB37
TRARTME12903CE0253,I'll Wait for You Dear,102.707,9,1,1993,0.0,0.0,-16.627,2,AR23F7J1187B9A550F
TRARTYI128F427E74C,Volumatic Spacer Device,123.007,6,0,2003,0.0,0.0,-8.337,8,AROJAG11187B9B71A3
TRARLJI128F933E881,000GrandPno,120.398,9,0,2022,0.0,0.0,-15.272,2,AR8BMEQ1187B9B4214
TRARLYN128F422BC3C,Iron Man,144.184,9,1,1969,0.0,0.0,-17.985,1,AR05XFO1187FB4DAE5
TRARLTG12903CF06FD,Nachts um halb drei,141.053,2,1,1972,0.0,0.0,-9.318,6,ARMLLP51187B9B27B1
TRARLGD128F93119C1,I Constantly Thank God For Esteban [Live In Chicago],153.069,5,0,2009,0.0,0.0,-5.205,5,ARL6FF81187FB5A916
TRARLOJ128F92DFA03,Pai Keros,131.404,4,0,2003,0.0,0.0,-12.538,6,AROGWRA122988FEE45
TRARNZA128F424EC6A,Rainbow Country (Red Gold And Green Version),152.99,8,0,2001,0.0,0.0,-5.308,5,ARAZCWP129462A97F1
TRARNIL12903C9A9C8,Afraid Of Change (Tribal Vocal Mix),0.0,10,0,2003,0.0,0.0,-7.327,4,ARSQFIK11F50C4D038
TRARNKQ12903CE7299,Grow Up_ Grow Old,107.183,0,1,1974,0.0,0.0,-7.961,0,AR7OCK81187B98D1F1
TRARNMW128F92DE2D4,Dholna Dholna,151.983,7,1,1963,0.0,0.0,-12.746,1,ARBY23A1187B9A82E4
TRARNAS128EF355915,I Found You,121.896,1,1,1963,0.0,0.0,-16.489,2,ARCT5P61187FB3D950
TRARNBZ128F4238CF7,Strange Things,104.465,7,1,2004,0.0,0.0,-6.712,0,AR202MX1187B9B0383
TRARNCP128F42AB2B0,Calm Da Seas,117.936,11,1,2008,0.0,0.0,-5.193,8,ARXP7MQ1187FB3AC5F
TRARNJN12903CE49F8,Ran Kan Kan,78.843,7,1,2013,0.0,0.0,-5.648,0,ARXJSHW1187B9A2A52
TRARNZV128F930CDFB,Screamin' & Hollerin' The Blues,111.523,3,1,1957,0.0,0.0,-9.186,6,ARCLJQZ11E2835CE37
TRARNAJ128F92CD7F9,Walk Away From Love,105.863,10,1,1975,0.0,0.0,-10.646,6,ARUG6DV1187B992475
TRARIMG128F931B45A,Grand Frère,137.658,0,0,2017,0.0,0.0,-23.178,9,ARWNRBH1187B9B7E68
TRARIMP128F933D217,Heavy On My Mind (Album Version),92.971,3,0,2007,0.0,0.0,-4.325,0,AR531IG1187FB59B35
TRARIIY128F147187D,Radar For Love,99.761,9,1,1975,0.0,0.0,-8.021,0,ARMI8BW1187FB57B2E
TRARIZK128F92FF27A,Antarctica Starts Here,110.1,5,1,1973,0.0,0.0,-20.172,2,ARUI8651187B9ACF52
TRARINE128F4280B9C,Out In The Street (Live) (2008 Digital Remaster),131.5,2,1,1997,0.0,0.0,-6.763,8,AROATPL1187FB48E12
TRARIGL128F422B9CE,Fascinating Rhythm (Instrumental) (2007 Digital Remaster),103.532,8,1,1967,0.0,0.0,-10.703,6,AR7SVRP1187FB55875
TRARITF12903CE7DA9,Playa del sous-sol,107.986,4,1,2021,0.0,0.0,-5.704,0,ARWNTXK11EBCD7BBFB
TRARIRG128F147FC96,I'm Not Moving,100.042,5,0,1981,0.0,0.0,-15.433,2,AR9W3X91187FB3994C
TRARIKA128F9335A8C,Everyone make love,93.715,10,0,1994,0.0,0.0,-5.976,0,ARYZ1NG1187FB3FD40
TRARIPU128F92FA1E1,Up Above My Head,80.893,9,0,2004,0.0,0.0,-7.386,0,AR6TD9K1187B9A207D
TRARIWH128E079349F,Columbia,100.146,2,1,1951,0.0,0.0,-7.588,0,ARBUOOR1187B997391
TRAFBXW128E0787291,Bully Bully (LP Version),120.521,9,0,1979,0.0,0.0,-10.815,6,AR4IYQR1187B98F8F3
TRAFBDW128F932C0DA,Dirty tarraxa 2 (feat. Neuza),85.94,11,0,2011,0.0,0.0,-5.477,0,ARKJ8Y91187B9B551E
TRAFBGP128F1451DFF,The Ava Song,101.663,7,1,2001,0.0,0.0,-7.884,0,AR2J2WF1187FB46271
TRAFBVU128F426B3F6,The Fundamental Alienation,112.277,10,1,2007,0.0,0.0,-4.061,8,ARLSF8H1187B9A76B0
TRAFBIO128F930138A,Comme Si C'était Doux,79.042,8,1,1962,0.0,0.0,-15.404,4,ARW63KF1187B98AC48
TRAFBML128F93163FB,Teenage Superstars (Album),189.825,11,0,1985,0.0,0.0,-6.186,3,ARK24KH1187B9B6B93
TRAFBBP128F92F6CC9,Looking At You (Cody High School),165.294,9,1,1984,0.0,0.0,-11.74,1,ARB336A1187B9A4583
TRAFBYD128F424ECD2,Holy Ground (Homecoming Hymns Version),71.533,2,1,1955,0.0,0.0,-11.58,4,ARBB58Y1187B9B621B
TRAFBDA128F14592A9,Matarlatanta,78.666,0,1,1993,0.0,0.0,-12.354,4,ARFK45R1187B989AA7
TRAFBSU12903D11AEC,Himalaya Dreams,84.72,10,1,1999,0.0,0.0,-13.397,4,ARTFDBX1269FB34CA4
TRAFBPN128F428B8CF,Mentira,140.056,4,0,2017,0.0,0.0,-16.765,1,ARSTXTP1187B99BD43
TRAFBMB128F424FAA4,S.O.S.la Fine (Reprise 2,110.674,0,1,2003,0.0,0.0,-18.086,2,ART3KT21187FB450DC
TRAFGTJ128F42802B8,Rakkautta Kööpenhaminassa - Förälskad i Köpenhamn -,101.272,5,1,1976,0.0,0.0,-11.126,4,ARIUQZL1187FB4303B
