artist_id,name
ARMOE2A1187B991F89,Liquid Spill
AR2EO6H1187B9A3B92,Brian Tyler
ARSYOWS1187FB41157,The Rascals
ARDIBRT1187B9AF176,Led Zeppelin
ARSJ46X1187FB4A62A,Various Production
AR6XZ861187FB4CECD,The Beatles / Tony Sheridan
AR4GAFY1187B9B639D,B.B. King
AR2CM6U1187B999EB7,Basic Channel
ARJ45SE1187FB44AD1,Winds Of Plague
ARS8IP61187B9AA5E7,Sound Field
ARJ1W5M1187FB458F3,Sweet
ARN0DMU1187FB5B63A,Hall & Oates
ARYAEI81187FB3822D,Airto Moreira
ARIRAVN11F4C842412,Los Nakos
ARVQZNK11E2835CDAC,Archie Bell and The Drells
AR8ACFK1187B9B4063,Champion Jack Dupree
ARVADXJ1187B99AA96,Ace Frehley
ARDGPFY1187B9A371B,Long Beach Dub Allstars
ARHCERP1187B9912A5,Glen Washington
AR9JNFU1187B9B9868,Gal Costa / Maria Bethânia
ARJRF841187B9B7F9A,Max Steiner
ARIPLUN1187B99B9F9,The Police
AROBQ0B1187FB404F6,Walter Jackson
ARFONSP11F50C4D175,Michael Bloomfield
ARY55LO1187B9A3F17,Three 6 Mafia
ARG2UZ71187FB4FF5C,Porter Wagoner
AR8IXB41187B9A4EED,Mel Blanc
ARJRRJZ11F50C47E95,Big Rich
ARN5W1B1187B98BE10,Warrior King
ARZ5LST1187FB5BF3D,Fulanito
ARO6WZY1187FB3A86E,Sonic Subjunkies
ARH312K1187FB3F1D4,Beogradski Sindikat
ARH8HRR1187FB5CBE8,Sharon Shannon
ARW0Z9V1187B9A0699,Peter Tosh & Winston Scotland
ARMJAGH1187FB546F3,The Box Tops
ARQ91R31187FB38A88,Grandpa Jones
AR1KMPF1187B99AA98,Lara
ARAKARO1187B9A1EB6,George Michael
ARE2BVT1187B9AC9A2,Little Joe & The Thrillers
ARGAHPJ11F4C83E988,Tilman Sillescu
ARWADDH1187B98FDBB,Home Town Hero
ARUBDQW1187B98D775,Kim English
AR6DGPH1187B998587,David Evans
ARDIKTV11F43A69FA4,Deodato
ARMOHN71187FB3959F,Atreyu
ARXG6L11187FB5695E,Swami
ARR46IW1187FB51C2E,Nicholas Hooper
ARLT4N91187FB533DB,Low Millions
ARLQ5EV1187FB4491D,Don Francisco
ARGC7FQ1187FB409CC,Stew
ARVUN5F1187FB4CCC7,Beenie Man
ARRZNPS124207806FA,Devine and emilyPLAY
ARN4IYF1187FB49D76,Pagan Wanderer Lu
ARPBOCU11F50C4B49B,Blanks77
ARMD6JB1187FB3B0E7,Die Fantastischen Vier
AR26X1C1187B9B0A1B,Conway Twitty
ARIT8YH1187FB43F30,Arthur Brown
ARE04K31187B98C74F,Birdapres
ARBAGAS11F4C8461F0,Controlled Dissonance
ARZ5T871187B9A03F3,Stargarden
ARAWNNA1241B9C726F,(hed) p.e.
ARZVZRN1241B9C4B14,Mister Ries
ARM2D2V1187B9AEB4F,The Reverend Peyton's Big Damn Band
ARWQ2DR1187B98FF28,Ma Rainey
ARFSPOV1187B9B2363,Basement Jaxx
ARJ5FD21187FB43F12,Mavado
ARTHEAP122BCFCD0B2,DJ X-Change featuring DJ Omega
ARXOKNT1187B9AA521,Dj Kali
ARS10A81187B9B6E16,Art Ensemble Of Chicago
ARBFDJW1187B9AD27A,The Fabulous Thunderbirds
ARL635X1187B990092,Charlotte Gainsbourg
ARIEIJW1187B98F6DD,Oliver Kalkofe
AR126G61187B9B88A6,Candy Lo
ARTE9CG1187B99B1AF,DMX
ARIGAOX1187B9B21C8,C.L. Smooth
AR3J4WZ1187B9B17ED,Gall_ France
AR1ZKBE1187FB53629,Kraftwerk
AR0WAW61187B98B7D7,Doug MacLeod
ARAPI451187B9B6E6F,John Michael Talbot
AR5GLIU1187FB4638A,Memphis Jug Band
ARXUCPO12086C169A4,Frank Sinatra
AR19QNR1187B9A13C5,Cassidy featuring R. Kelly
ARXOKNT1187B9AA521,K.A.L.I.
ARR035B1187B99EF11,Leeroy Stagger
ARPISA41187FB3DE42,Humble Pie
ARNLHY61187FB3A0C0,Organ Donors
ARRH2S81187B98C8AA,Bongzilla
ARVXKTV1187FB44139,Arsonists Get All The Girls
ARJJPQP1241B9CA062,Gabriel Grossi
ARS2KW51187B9B556E,X (Australia)
AR7GOK91187FB455F5,Jean-Jacques Goldman
ARX134S1187FB46E56,Scott Matthews
AR6HLKR1187B9A735A,Stimulator
ARLLRL61187B9B6698,The Sonics
ARTUXSS1187FB4BD20,Doc Pomus
ARPEUYM1187FB4A97A,Slim Harpo
ARGUNFT1187FB3B140,Dave Alvin
AR0XSOO1187B9B9E88,Buzzcocks
ARQ0BG21187B99ED8F,Mush
ARC3JTL1187FB4A1CE,Hawkshaw Hawkins
ARH0NCL1187B99B41A,Quadro Nuevo
AR5OB9M1187FB52F29,Darryl Worley
AR0QS8F1187B9ADC96,Sandy Lam
ARUZLXZ1187FB3BFF1,Wednesday 13
ARHINI31187B995C1D,Singing Melody
AR9SU0S1187FB53D0F,Easy Star All-Stars
ARXLOGT1187FB45068,Jennifer Brown
AR14CJ91187FB3A994,Eddy Arnold
ARHOCA51187FB39213,Laura Leon
ARQCHDN1187FB4C7C2,Luiz Bonfa / Oscar Castro Neves / Lalo Schifrin
ARXK4YK1187FB4D0C4,Dub Pistols feat. Rodney P & Terry Hall
ARYFAT91187B99FEF5,Tigertailz
ARP32X81187B99EBF5,Vanessa Bell Armstrong
ARYC4561187FB4F2B1,Chatelaine
ARYB42B1187FB37B01,Les Malpolis
ARZ02US1187FB430BD,Virus
AR9XDAA1187B99768F,Lara & Reyes
AR9JLBU1187B9AAEC4,Danny Williams
ARKETDZ1187B9B2566,Marlene Dietrich
ARAMB6Q1187B99DE68,Fiona Sit
ARW1WST1187FB384DA,Jope Ruonansuu
ARU81FP1187B98C71E,Big Maybelle
ARSF4161187B9B449F,The Gone Jackals
AR1W3MA1187B99E6D8,Danny Wright
ARW1MUW1187FB4D5A1,3 Doors Down
ARRXPRY1187B9A8B34,Gran Coquivacoa_ Neguito Borjas
AR1VCLT1187FB4C8AC,Tum Tum
AR7S6JV11A348F0C69,Vuneny
ARNZ70R1187B9A4824,Joe Satriani
ARVZWQ31187B9B8946,Abner Burnette
ARVBG53119B8668924,Sub Swara
ARTQ6AP1187B998A84,NG3
ARHHEXT1269FCCF474,Los Jaigüey
ARWTFKF1241B9C68DC,Vienna Concert House Orchestra_ Wiener Sängerknaben_ Ferdinand Grossmann
AR6W9T51187B9A8B8E,Maurice Larcange
AR5MSL51187FB52E11,ÄI-TIEM
ARID33C1187FB4610A,David Rose
AR22KLC1187B98E812,Kaija Koo
AR4CH531187FB4EA21,Abysmal Dawn
ARCVMYS12454A51E6E,The Sun Harbor's Chorus-Documentary Recordings
ARKQ6QN1187B9B016D,Photek
ARDR4AC1187FB371A1,Montserrat Caballé/Orchestra of the Royal Opera House_ Covent Garden/Carlo Maria Giulini
ARVQTZP1187FB40283,Constance Demby
AR5K96N11C8A421849,Konexion
ARP4FAI1187FB3E49E,Aram Shelton
AROW3XO1187B989E72,The Motors
AR5RVV91187B9A4238,Luisito Rosario
ARZEJOT126E2B406FD,Monomonkey
AR6G4V01187B9AD086,Queens Of The Stone Age
ARJVTRE1187B9959C0,Foghat
ARLTWXK1187FB5A3F8,King Curtis
AR3THYK1187B999F1F,João Gilberto
ARJ7BVZ1187B9A845F,DJ DLG feat. MC Flipside
ARYJQMV1257509E6B0,Riamiwo
ARW9QSZ1187FB4B93E,George Harrison
AR8B7SK1187FB5322E,Pat Green
ARWDGQW1269FCCF0F6,Daddy Dog
ARPBTRI1187FB52457,The Game
AR9YWMS1187FB43A34,Dinosaur Jr
ARFNJ4O1187B9A204B,Broadcast
ARDK87R1187B98D51C,Flamin' Groovies
ARPNY981187B9ACB75,Eluveitie
AR23EC41187FB4805D,The American Boychoir
AR3O66A1187FB39519,Sinch
AR0S0EO1187FB490BE,Disco D
AR80RBU1187FB3757D,Alvino Rey And His Orchestra
ARQX3GF1187FB4F18B,The Insects
ARILV5E1187B9959C8,Boogie Pimps
ARLUF1T1187FB3603B,Ricardo Arjona
ARWC1WN1187FB516CE,Eric B. & Rakim
ARR3ONV1187B9A2F59,Muse
ARK8F3K1187FB4F002,Oui Oui
ARDEC2A1187B9A460E,Chimaira
ARYJ6RP1187B9B3827,Cindy Morgan
ARLZ0521187B98B2E3,Muzsikas
ARHY3JM1187B9B9DFB,Monty
AR1N6N61187FB4E25E,Mongo Santamaria
ARCII0J1187FB3A1B4,The Marx Brothers
ARHXIOW1187FB3AF67,The Mad Capsule Markets
AR5ZI3K1187FB38BE0,Jim Kweskin_ The Jug Band
ARTZ90C1187FB55D81,Jimmy Wayne
ARX2DLI1187FB4DD03,The Presets
ARPMJGA11F4C83BDFE,US Coast Guard Band
ARQEPTZ1187FB4CD36,Toby Love
AROGAPH1187B98CF9C,Benabar
AR1JD6E1187FB5696C,James Last
ARANOZN1187B9B373E,Descendents
ARMAC4T1187FB3FA4C,The Dillinger Escape Plan
ARXOKNT1187B9AA521,Kali
ARZJ4MI1187B9AF5AF,Reel Big Fish
ARTVBNL1187FB52DF3,Grupo Batuque
ARET4E31187B99E0A7,Fixx_ The
ARZQSNO1187FB5BBAB,Elizabeth Cotten
ARVQZNK11E2835CDAC,Livio Minafra
AR0FGL21187FB56301,Ras Michael and the Sons of Negus
ARQFPCY1187FB552CE,Sapo
AR1RHCO1187B9AF0BF,Vince Guaraldi
AR7UBXR1187B9AA0FB,Musical Youth
ARA3O2C1187B989063,Hinge
AR8V1WA1187B9AD9E9,The White Stripes
ARY53RR1187B9AE485,Avril Lavigne
ARM6HLK1187FB427F0,Talib Kweli
AR9696A1187FB550A1,Nicolas Bacchus
ARTWPGO1187FB52DC3,Elephant Man
ARSX72J1187FB3740D,Big Mike Griffin
ARH3TXI1187FB3A486,Kathy Troccoli with Aaron Jeoffrey
ARYIQQN1187FB55196,Blessid Union Of Souls
AR9YI7H1187B9960E3,Dobet Gnahoré
ARJA5XT1187B9B89AA,David Tao
AROLZEM1187B9A805E,Ashes to Ashes
AR82GTS1187FB5662F,Mary Black
AR6TZJQ1187B9AD572,Pierre Boulez
ARL6AH81187FB3B12A,Stephen Pearcy
AR0569B1187B9A4036,Mike Bloomfield
ARP07GD1187B9B9DA4,Los Originales De San Juan
AR8ZQ9T1187FB56FE5,Goldfinger
ARL43EQ1187FB4D5EC,Throw The Fight
ARTSGR41187B9912C6,W.A.S.P.
ARBOG0H1187B99F775,MxPx
AR2XH7R1187B998D30,Renato Borghetti
ARWDDAE11F4C844B57,Donna Ares
ARRH63Y1187FB47783,Kanye West
ARQZRQ11187B9A5918,John P. Kee
AR13CXU1187B9AD30A,The Clash
ARO9XCZ1187B99C255,Nolwenn Leroy
ARHB1961187B9B1732,Kofi
AR1CB5G1187B9AFB8E,Electric Light Orchestra
ARLCGW21187B9929EE,Juan Carmona
ARD2F1Z1187FB3D27E,Carlton Livingston
AR7GYNZ1187FB44803,Christian adam
AR7CCS31187B98C531,Tom Barabas
ARRM70G1187B9A7F64,Junior Kimbrough
ARBNXYA1187FB51C50,Daddy Yankee / May-Be
ARAVWPR1187FB4736D,Mac Dre
ARNJVSL1187B99AFD4,2raumwohnung
AR6UVLC1187B9B4D4C,Suzi Quatro
AR2VJMU1187B9947AF,Donna Fargo
ARFQ7RR1187FB3CC0A,Badmarsh & Shri
ARYFXQ21187FB4DAEF,Poncho Sanchez
ARDZRMF122988F7633,Session Americana
AROF4LP1187FB41C51,Selena
ARUME5Q1187B9B1AA7,Kristine W.
ARML3X41187FB35F2E,Jason Mraz
ARPXDY61187B9AD0A8,Clannad
ARYN8YT1187FB38396,Los Iracundos
ARKLA8V1187B999B68,Baroness
ARNI8K81187FB423C7,Human Disease
ARKT5SH1187B9AE8BF,Murderdolls
ARPGYM11187FB4B1E1,Owsley
ARUZRFN1187B98AC05,Bone Thugs-N-Harmony
ARY1K701187B9A43A9,Joe McBride
AR70C8A1187B99B56D,Papp'os Blues
ARDGFTD11F4C83C209,Dale Russ / Finn MacGinty
AR6GR981187FB5184A,Sheek Louch
ARH6S8I1187B9893FB,The Allies
ARJRRJZ11F50C47E95,Big Rich featuring Devo
AR1HK7B1187FB55747,TYR
AR08GQF1187B98E316,Daath
ARQ6QOK1187B9B0A2E,Kalibas
AR8LD3R1187FB4D08F,C.C. Adcock
ARLF0QY1187FB4FDCC,Heavenly
AROOKC21187B9AE85C,Missy Higgins
AR7NNKG1187FB4AA1C,Charly García
ARNDL191187FB51583,Jimi Hendrix
ARMZSTW1187B99DC0D,Jericho
AR4WHYC1187B9896E7,A Tribe Called Quest
AR8360R1187FB47C18,Cass Fox
AR5J8N51187FB54ED9,Joe Heaney
ARU2JAB1187FB50C72,David Meece
AR1J7881187B9959D8,First Blood
ARGCFSQ122988F7D0B,Buckeye Politicians
ARF9BNW1187FB3F54B,Dottie West
AR6HAZT1187FB4A3AA,Roy Buchanan
ARGHV4C1187B995847,The Mustangs
ARDBFT21187B98E524,Janitor Joe
ARW3KQ51187B9A0E0C,Les Witches
ARB336A1187B9A4583,MC5
ARZ8IPU1187FB38846,A-Mei
ARN5NHX1187FB4F755,The Smashing Pumpkins
ARWIMT21187B9B5AEC,Joe Turner / Pee Wee Crayton / Sonny Stitt
ARCICZN11EB9C810B3,Rising Lion
AR567PN1187FB4B4F2,Moss
ARWGY6U1187B98B228,Orquesta Sublime
AR8B1WY1187FB38366,Rakim feat. Tracey Horton
ARTX57T1187B98F34B,Luciano
AR4ZLZI1187B9B72D0,Luciana Souza
ARY7DVZ1187FB58433,The Monroes
AR4YY6D1187B9AEC44,Spooky Tooth / Mike Harrison
AREPOUG11F4C83D36C,DJ Rashad featuring DJ Chi Boogie
ARN7POH1187B9B301E,Jessica Simpson
AR0U44O1187B99007C,Republica
ARYKXSD1187B9A4DAD,David Hudson
ARRVIZY1187FB41246,California Oranges
ARGF5QG1187B9AC84F,Geiom
ARMEUT11187B9BA155,Steve Riley & The Mamou Playboys
ARPGTHP1187B9AC284,Temple Of The Dog
ARLYOE51187FB36902,Derek Bailey
AR9XPQF1187FB5A693,The Mystic Moods Orchestra
AR7XU1L1187B98D481,DMZ
ARI88U61187FB41C60,Billy Walker
ARV91AY1187FB52E52,Love and Rockets
ARCW5RB1187FB4383F,Jessie Lee Miller
ARKU3Z61187FB51DCA,Rihanna
ARISRD71187FB57AE8,Denise Ho
ARWIN9D1187B98E544,Jason & The Scorchers
AR6TD9K1187B9A207D,Sister Rosetta Tharpe
AR7TTS41187B9B42D3,R.L. Burnside
ARBHPBX1187FB47102,Daywind Studio Musicians
ARHIC3Q1187B9B1773,Big Daddy Kane
ARRWAD71187FB3FE44,Martha Wainwright
AR8TCLH1187B9A85E4,Piero Umiliani
ARAFRFP1187FB4230B,Williamson
ARIMZQZ1187B9AD541,Thrice
ARELMNO1187FB52929,Bottom Of The Hudson
AR76YOD1187FB46B24,Joshua Rifkin
ARCF2WB1187FB54132,Lightforce
ARRMOXN122988EE92C,Jacques Ferchit
ARDNW1B1187FB4ABBB,Africando All Stars
AREVQ7D1187FB4371B,Randy Stonehill
ARIWQYF11F4C8427FF,Fania All Stars
ARLSF8H1187B9A76B0,Dimmu Borgir
AR65K7A1187FB4DAA4,Sean Paul
ARPFHN61187FB575F6,Lupe Fiasco feat. GemStones
ARWLUAI11F4C840637,Jeanne Robertson
ARCCK7B1187B994F9D,Paul Glazby
ARPWZPV1187FB51DCF,Theodore Shapiro
ARXPPEY1187FB51DF4,Michael Jackson
ARZRR0M1187FB3EE0A,Sub Focus
ARKJJZN1187B9AFC88,Taal
ARI2JSK1187FB496EF,Nick Ingman;Gavyn Wright
ARQXGWX11F50C49BC7,Manuel & The Music Of The Mountains
ARVSDB11187FB4270B,The Creation
ARQCYDK122BCFCC606,Paris Musette
ARRGJY81187B9B2878,J-MACK
ARVO6RD1187FB403CA,Annie Minogue Band
ARUJTBL1241B9C9BB7,Endres
ARYG6CU1187FB3852B,Milk Inc.
ARO5T1P1187B9AC680,Lou Reed
ARVFDXZ1241B9C8865,Pedro Garcia & His Del Prado Orchestra
AR1SFKQ1187B98AF13,Lauren Wood
AR189B91187B9B8D9C,Gustavo Cerati
ARWRMEN11F50C4BD18,Elliot Smith
ARO2U2Q119B86692A8,Fleet Foxes
AR0CDSK1187FB52ED6,Asleep At The Wheel
AR9Q3LP1187FB3D647,Soilent Green
AR8I87E1187FB57E2E,Andraé Crouch & Solid Gospel
AR38I491187B9B2F2D,Lil Boosie & Webbie
ARA8DDQ1187B9AE3A0,Eason Chan
ARQIB731187FB3BE17,Arthur Fiedler
AR1518Q1187B98A906,Poptart Monkeys
ARPVMJZ1187FB48D2D,Willie Colon
ARQY95Q1187FB3E53A,Melissa Auf der Maur
AR6HFW21187B9A8922,Kill The Client
ARM4J201187B9B8B3B,Gustavo Santaolalla
ARAA1VM1187B994013,Daler Mehndi;Chitra
ARZ3U0K1187B999BF4,Cabas
AR243ZT1187B9A98D2,Otis Spann
ARQAXT91187B99103A,UKW
ARUTS6Y1187FB5BDAB,Twila Paris
ARVQ4QM1187B98AD95,Hank Penny
ARKZ13R1187FB54FEE,Josh Turner
ARUZL121187FB4B42D,True Believers
AR16GSC1187B9A6291,Eagles
AR7PPJV1187FB397CC,James Taylor Quartet
ARRYTVF1187FB4A460,Click / Click_ M_Ferri
AROGWRA122988FEE45,Christos Dantis
ARO31HI1187B9A12E4,Original Love
ARVAWTX1187B9A9990,Antonis Remos
ARB06Z71187B99049A,Seamus Egan
ARCLCFS1187B9AE476,Laurindo Almeida
ARUP17W1187B98CAB9,Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima
AR8OSA91187B9B9BA2,Gunther & the Sunshine Girls
ARYXJ5A1187B9B9E56,Los Delinqüentes
ARD3ICK1187B9A56C9,Jimmy Riley
ARGDSO91187B9AAB35,Patrick Bruel
AR1DGSO1187FB59B15,Eddie Turner
ARD7U0O1187FB5531A,André Verchuren
ARDEDYX124549A41AF,AUDIO.3
ARBE5BJ1187B98BCFD,The Chico Hamilton Quintet
ARNI9J91187B9ACFCD,The Primitives
AR5M4GN1187FB3F2F6,Bruce Robison
AR0JVUH1187B9918B5,Oscar Lima
AR08YJF1187B9B2D59,The Freedom
AR63RWN1187FB3E89A,Robert Lockwood_ Jr.
ARJZQ321187FB5AAA1,Hound Dog Taylor and The Houserockers
ARCGJ6U1187FB4D01F,Akon
ARB78VW1187B98F81C,George Nooks
ARMX5R91187B991E20,Johnny Vicious
ARRT66G1187FB3DDF9,Freddie King
ARVJSJY1250940FA2B,Tulipunaruusut
ARZFRQM1187B9A9772,Vanessa Daou
AR81BPV1187B9AED0E,The Fire Theft
AR8CT8U1187FB4D803,Dexy's Midnight Runners
ARLOIDN1187B9B060D,DJ Guy
ARV21JS1187B99E516,Jerry Lewis
AR58SJE1187B9A8E4C,J.B.Lenoir
AR3ZV061187FB3C821,Moving Cloud
ARJRQL51187FB541AB,Juan Carlos Baglietto
ARODFDS1187FB57348,Sergio Mendes
ARPCEWC11F4C83EEA7,Eddie Palmieri
ARNHMFD1187FB3B3F6,LL Cool J / Amil
ART7R7N1187B9B999C,GZA/The Genius
ARH72941187B989591,Gato Perez
AR5OH1V1187FB574C3,Vivian
ARHWO3N1187B98F196,Eugene McDaniels
AR6YDKV1187B989230,Roberto Torres
ARZHUJU1187FB51176,Leigh Jones
AR0VR1O1187B9A0F1F,Truckfighters
ARSC6WR1187FB40B18,Peggy Lee
ARGUACZ1187FB3F35C,Connie Smith
ARM1ELZ1187FB49FC1,Lexie Mountain Boys
AREW7CO1187B9A1B0D,Onesidezero
ARH8B5X1187FB3B6C0,Skeletonwitch
ARRXG5Y1187B9AA016,G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo
ARW4AGO1187FB4F107,Jazz Gillum
AR2KSTE1187FB57A36,Petra
ARZ4UWR1187FB41898,Fastway
ARHOCKY11E2835D7CB,Maire Brennan
ARO0R521187B98A2D1,2 Minutos
ARWD3OC1187FB3A666,Cut Copy
AR3TITY1187B99E790,Gyptian
AREUUVW1187B99A697,Paul Stanley
AREMPZY1187B9B8FF3,David Banner / Sky / Marcus
ARECPYG11C8A42B5BF,1. Futurologischer Congress
ARD7DTC1187FB404DF,POLINA
ARWNGWU124207838D7,Peter Hunningale
ARX2R5A1187FB5B85B,Ann Nesby
ARBZHTB1187FB3A725,Aaron Watson
AR5U94U1187FB5CDCF,John Hammond
ARJSGPI1241B9C8855,Birmingham Jubilee Singers
ARV7J871187FB4F8B6,Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti
ARIZLHQ1187B9A18C4,Eduardo Fernandez
ARL6FF81187FB5A916,Panic! At The Disco
ARFWZZD1187FB561F9,The Fureys
ARXKRVF11E2835D266,Mr. De'
ARD6L7O1187B995ADA,Dave Valentin
AR7QCFK1187B98D320,Joe Derrane_ Frankie Gavin_ Brian McGrath
ARFKY7F1187FB3EFAC,Axe
ARBY23A1187B9A82E4,Naseebo Lal
ARM9D241187FB4DB7D,Marygold
ARVXU2X1187B9AE6D8,Evanescence
AR19JS91187B98CB66,Captain Hollywood Project
AR7U5BZ1187B997FFC,Keep Of Kalessin
ARYR56R1187FB3DEEE,Pepe Romero
AR035N21187FB3938E,BT
ARROLGK1187FB5738D,The Advantage
ARM5JLS1187FB3615B,Tammy Wynette
ARI2JSK1187FB496EF,Nick Ingman
AR02IU11187FB513F2,Tito Puenté
AR7DFJP1187B992F13,Juana Molina
ARFQTFS12086C14218,Orenda
ARYGXKQ11E2835CE3B,Styles P
ARCQQ3S1187B9A6D98,DJ Primo
AR7AYQG1187B994B3F,Defari
ARHNCQ31187B9915DC,Los Cisnes
ARMPQIE1187FB3D4EB,Bounty Killer
ARW2DG51187B9A170F,Ana Popovic
ARJ8YLL1187FB3CA93,Morton Gould
AR039B11187B9B30D0,John Williams
ARBYFR71187B99A2A4,Sam Baker
AR49REC1187B9AFDF4,T Lavitz
AR7AE0Q1187B9AE30E,Solas
ARE13NK1187FB4CF92,Alternative TV
ARV38Z81187B98E608,The Jets
ARNE16X1187B9B2DEE,Jimmy Cliff
ARIZODP1187B9AD272,Bryan Ferry
ARIRCA31187FB58E84,The Maine
ARJFOC01187FB413A5,Delbert McClinton
ARYLQVR11F50C4EFC2,Saman
ARRC2JF1187B9B6A93,Bruce Rowland
ARC39PE1187B9B2C01,Major Lazer
ARPOPBQ11F4C83D36D,DJ Spinn
ARF1FZV1187B98C928,Tiny Bradshaw
AR74J3U1187FB5CDDB,Liam O'Flynn
ARKN6PC1187B98A4D0,The California Cajun Orchestra
ARFAKQ01187B990163,Georges Delerue
ARJNQM51187FB54C55,Smut Peddlers
AREDL271187FB40F44,Soul Mekanik
ARJJRZ41187FB4C856,Floor
AROJVWY1187B9A826C,Mademoiselle Sane
ARLH4CH11C8A4173EC,Creedence Clearwater Revived
ARNSTES1187FB4FC9B,Shinehead
ARMHR011187B9A62B5,El Barrio
ARJ9DSA1187B990E00,John Mayall & The Bluesbreakers
ARFTMGO1187B9A777A,Percy Faith
AR4B1LP1187FB55C83,Juan Diego Flórez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren
AR2F0FX1187B9A9ECE,TAKARU
AR5T4YC1187FB5915E,Darwin's Waiting Room
ARMFXPI1187B99717E,The London Theatre Orchestra
ARFEV5S1187B99F2EA,Aeoliah
ARGJ0911187FB4613F,Maria Muldaur
ARJJVXV11F50C4EF76,Population Reduction
ARBVUUG11F50C48750,Fajardo
ARL6F541187B9ADC0C,Francky Vincent
ARTAIYM11F50C4E159,The Capitol Years
AROYTOV1187FB4C7F8,Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon
AR0LVFQ1187B9A84E0,Jason Miles
ARJG34V1187FB3AC14,The Abominable Iron Sloth
ARXTM8U1187B99F200,Pablo Montero
ARDCFNZ1187FB3DDB0,Enrique Iglesias
ARRUGT71187B98F222,Cyndi Wang
ARF0W6Z1187B9AC325,Cradle Of Filth
ARL5BEN1187B98E4D9,Jah Cure
AR9JNFU1187B9B9868,Gal Costa
ARK2P961187B9AD524,Britny Fox
ARRTJ3W1187B993212,Power Pill Fist
ARW90Y31187B98FC7C,Pinchers
ARVVZ6Q1187B98D05D,Olive
ARJW7KB1187FB47C36,Olivia Ruiz
ARWXHRS1241B9C7A1E,Thomas Battenstein
ARU9Q5Q1187FB3D6EB,Bobby Hutcherson
AR3N54Z119B86681C9,Vinylbase
ARF3PG41187FB4B0B4,Dorothy Norwood
ARSKDV01187B98A619,Confetti's
AR5ZJLK1187B9B3A8E,John D. Loudermilk
ARKZJ301187FB521B2,Lily Allen
AROZFLY11F50C4F54F,Rainforest Trio
ARI6WJS1187B9B2D7B,Deepface
ARZWPWP1241B9CA793,Henry Mancini
ARD5SR21187B9B5F4A,Irwin Goodman
ARY1QJF1187B98EF3F,Kathleen Madigan
ARYZQIU1187FB4BBF8,Louie Ramirez
AR6OTKA1187B9B6697,32 Leaves
AR05OJD1187B9B99A6,Ol' Dirty Bastard
AR508LN1187B996F4E,Lole y Manuel
ARCP8YG1187B997D72,Claire Hamill
ARJDR071187B98CBBB,Barbara Carr
ARAIJG51187B9B97A4,Café Quijano
ARPATQ21187B9ACAFC,Happy Mondays
AR4O3MM1187FB3DF77,Gisselle
AREBBGV1187FB523D2,Mike Jones
ARROUEA1187FB4AA0F,Atom
AR0NS5Z1187B99AF79,Zuma
AR0PUK71187B9AC3C0,Marvin Hamlisch
ARLHO5Z1187FB4C861,Beastie Boys
AR90Z4C1187B98A260,Meiway
ARCOAFH1269FCCF4AB,The Fool'S Nose
AR62MPO1187FB46421,David Benoit
AR1DLF21187FB3CBF0,4Him
AR8Q4RZ1187FB46BDC,T-Bone Walker
ARAJRG51187B9B4BEF,Sal Mineo
AR32JLC1187B9946AF,X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty
ARGA5RF1187FB5C7EB,Socialburn
ARALEAC1187B9902A8,Rubyhorse
ARVJVFF1187B9B40D6,Al DiMeola
ARRJ3UC1187FB579D7,Wyclef Jean featuring Prodigy of Mobb Deep
ARWJEOP1187B996538,Soul Ballet
ARK8EHO1187B9B71D1,Shamen
ARG5OIV1187B99329D,Camerata Brasil
ARE9SYU1187B9B9838,Jerry Reed
ARWSMNZ1269FCD10FC,Tim Hornsby
ARJJKAA1187B9ADAF1,Rolfe Kent
ARTTFAQ1187B98E4FA,Kiprich
AR23C041187FB4D534,50 Cent
ARC0MTS1187FB44C21,Toots Thielemans
AR5ZY7R1187B996302,The Continentals
ARKSZW81187B9B695D,Mariah Carey Featuring Da Brat & JD
ARHT0B11187B993CB3,Eddy Raven
ARTBHYK122988EFB03,LaWanda Page
ARG9CID1187B9AB010,Taking Back Sunday
AR8YV1I1187FB45D2B,Rory Block
ARVG1MI119B86678D4,X-tv
ARALUUG1187FB58696,Irma Thomas
ARB8KZ11187B9A21ED,Steve Harvey
ARPKMIM1187FB397DE,Sane Band
ARKJ8Y91187B9B551E,Nichols
ARW9LQ31187FB4336D,Drop Dead_ Gorgeous
AR8U8G41187B9A833B,Tim Exile
AR2PNSZ1187B9AF0A4,Pardesi
ARJG2ID1187B9A767E,The Jam
ARKRRTF1187B9984DA,Sonora Santanera
AR0CANF1187B9AF35F,Dilated Peoples Featuring Black Thought
ARBH0MS1187FB36311,Sir Neville Marriner
AR6C6VO1187FB4E267,Tora Tora
AR08YJF1187B9B2D59,Freedom
ARRSIQ11187B98F216,Kevin Max
AR6BYC41187B996DD0,Pedro Laza Y Sus Pelayeros
ARW2Y3Q1187FB38020,The Sterns
AR97V5X1187FB4AE98,Deep Blue Something
