song_id,title,artist_id,artist_name,tempo,key,mode,year,energy,danceability,loudness,cluster_id
TRAXRPG12903CEDD73,Still Ballin,ARBUOMY1187B99F2EB,Messy Marv featuring Clover Geez,173.919,2,1,1990,0.0,0.0,-5.608,5
TRAXRWA128F42464CD,Ouroboros,AR2BG0R1187FB398C3,Dax Riggs,108.826,8,1,1959,0.0,0.0,-13.234,6
TRAXRSK128F42B44D2,Infected,AR46CAD1187FB4D84B,Bad Religion,121.524,10,1,1994,0.0,0.0,-8.512,6
TRAXRLL12903D02559,Stora kusetus,ARKPDBH1242077DEB1,Murskahumppa,138.796,7,1,1973,0.0,0.0,-7.228,8
TRAXFBO12903CDFCFC,And The Beat Goes Om,ARI28VJ1187FB4EAD7,Slackbaba,68.0,0,0,2006,0.0,0.0,-7.319,0
TRAXFVD128F933E94A,It Never Happened To Me,ARSC6WR1187FB40B18,Peggy Lee,144.591,5,0,1965,0.0,0.0,-17.369,1
TRAXFNM12903CE90D4,Dans un grand mur,ARLPXQE1187B99066C,Bonita & Jerry Cormier,135.121,9,1,1956,0.0,0.0,-7.753,8
TRAXFTO12903CAEA49,Halleluja,ARJ1OYE1187B9ACC2D,Ebba Forsberg,85.356,5,1,1961,0.0,0.0,-12.53,4
TRAXFXT128F426A33A,Fever Dream,AROY6XW1187B991121,Steve Vai,112.149,4,1,1999,0.0,0.0,-6.436,8
TRAXFKX12903CE898E,Drop Low,ARTHEAP122BCFCD0B2,DJ X-Change featuring Joey A,101.327,4,0,2002,0.0,0.0,-9.193,0
TRAXFJP128F42686A9,Yan Chin,ARW74FW1187FB554AD,Cookies,110.975,8,1,1992,0.0,0.0,-14.932,2
TRAXVJD128EF33EEC1,Forever Tonite,ARQJBXN1187B9B11D9,Thirst,86.0,3,1,1973,0.0,0.0,-8.371,0
TRAXVIP12903D01893,Finale: When Love Is Found/It Feels Like Christmas,ARPBNLO1187FB3D52F,Tiny Tim/Cast/Ghost Of Christmas Present/Scrooge,85.175,2,1,1997,0.0,0.0,-15.111,4
TRAXVEQ128F92E3694,Don't Stop Dan,ARYPRAG11F50C48C62,Checkers,141.019,0,0,2003,0.0,0.0,-12.596,6
TRAXVYK128F9313151,Autumn,AR59C6A1187B9B2143,The Cat's Miaow,150.735,7,1,1996,0.0,0.0,-13.924,1
TRAXVEB128F14743BB,Cent Mille Guitares,ARJIE2Y1187B994AB7,Line Renaud,127.956,4,0,1994,0.0,0.0,-9.324,6
TRAXVGE128E0783F1D,What You Waiting For?,ARVBRGZ1187FB4675A,Gwen Stefani,136.044,0,1,2004,0.0,0.0,-3.683,8
TRAXVGM128F93469DB,All Because Of You - Original,ARVML4B1187FB52324,Leroy Hutson,171.197,8,0,1968,0.0,0.0,-15.244,1
TRAXVCK12903CA5AA9,Amor Maldito,ARK02331187B9A631E,Bambino_ Ivan Tirado,77.304,9,0,1984,0.0,0.0,-15.863,4
TRAXVIG12903CE3967,Baby U Acting Greezy (Ringtone_ Sonnerie),ARGSAFR1269FB35070,Blingtones,93.065,4,1,2017,0.0,0.0,-9.86,4
TRAXZJV128F4250DF7,Africans,ARPTJHV11F4C83EF53,Mighty Diamonds,90.274,0,1,1991,0.0,0.0,-15.064,4
TRAXZFG128F42445FB,Are You Ready? (Acapella),ARTF2KG1187B98DDD1,Gold City,39.866,3,1,1955,0.0,0.0,-12.193,4
TRAXZJU128F4283C85,Lit'l(er) Song,AR681HS1187FB5BBFE,David Lynch,131.134,10,1,1974,0.0,0.0,-16.111,2
TRAXZET12903CC1964,Gangsta Roll,ARXGWNG1187FB503A5,Ini Kamoze,119.27,2,1,2009,0.0,0.0,-7.262,8
TRAXZVZ128F93442AB,Everything You Do [You're Sexing Me] [Duet with Kip Winger] (Album Version),ARON0YP1187FB4B465,Fiona,108.738,1,1,1989,0.0,0.0,-9.648,6
TRAXZSJ128F145B3B0,Piece Of Mine,ARJTX7M1187FB4CED3,Be Bop Deluxe,127.803,4,1,1977,0.0,0.0,-11.803,6
TRAXZDY12903CF6D46,Designer Chick,ARCZ42S1187B98C0D7,DJ Slugo,99.997,11,0,1991,0.0,0.0,-9.336,0
TRAXSQC128F4223E30,Its Dark Outside,ARVX3V41187FB59E0F,Spade Cooley,115.386,2,1,1981,0.0,0.0,-21.585,2
TRAXSYH128F9307A73,Salario Garantito (Versione Strumentale),ARVY1W51187B9AF4F7,99 Posse,165.764,7,1,1992,0.0,0.0,-14.061,1
TRAXSBC128F42AB297,I Know I Can,ARXP7MQ1187FB3AC5F,Dave Hollister,89.465,2,0,2008,0.0,0.0,-7.053,0
TRAXSMG128F4261743,Hold the key,AR7074B1187FB4C39B,Ann Lee,140.097,4,0,1966,0.0,0.0,-5.221,8
TRAXSWS128F4254E1A,Natural (2002 Digital Remaster),ARWQ3M31187FB4CF01,ARRESTED DEVELOPMENT,116.032,1,1,2002,0.0,0.0,-7.248,8
TRAXSNZ128F9306CAB,String 'Em Up,ARSSLTP1241B9CC51A,Stockhausen Waterman,120.137,7,0,2011,0.0,0.0,-5.978,8
TRAXSUN128F426D36B,Think Back,ARRNO111187B9B3FC9,Galactic,104.195,11,0,2007,0.0,0.0,-5.175,0
TRAXSWX128E0792BEF,It's You,ARANIJI11F4C83EFD2,Toots & The Maytals,115.365,1,1,1996,0.0,0.0,-13.276,6
TRAXHFE128F93065A9,Out Deh,AR57Z841187B9B7D7D,Gregory Isaacs,138.356,5,1,2001,0.0,0.0,-10.918,6
TRAXHRJ128EF356C79,Supervisor (Instrumental) (edition Tromo/Rückbank),ARQZ3MW1187B99C9B1,Barry Künzel,119.91,7,1,2006,0.0,0.0,-2.911,8
TRAXHFY128F932E4E7,You Live_ You Die,AR74W1A1187FB5ACFC,Devanic,112.427,4,1,2006,0.0,0.0,-5.419,8
TRAXHJU128F421E16B,Glee Club,ARHULUL119B8668FAD,When Dinosaurs Ruled The Earth,87.853,9,1,2021,0.0,0.0,-10.721,4
TRAXHEX128F92D28D4,Letter from Home,AR1CD5Z1187B98F2C2,Pat Metheny,87.559,5,0,1960,0.0,0.0,-27.754,7
TRAXHQZ128F4278712,Cierro Mis Ojos,AREJXK41187B9A4ACC,Raphael,123.149,4,1,1993,0.0,0.0,-7.111,8
TRAXHYT128F932C2EC,An Plas'ay,ARJQ8WU1187FB37FCD,Patrick Saint-Eloi,116.04,9,0,2001,0.0,0.0,-13.488,6
TRAXHPS12903CB6C3D,3 Spirit,AR4FE4N1187B99395A,Corderoy & U4IC DJ'S,86.668,10,0,1994,0.0,0.0,-9.014,0
TRAXHTV128F934E987,Rollin' And Tumblin',ARP5MSK1187B99A54C,Jimmy Burns,120.674,7,1,1982,0.0,0.0,-10.409,6
TRAXUBQ128F4242E2F,Soc Mediterrani,ARYC2P31187B9B9AB7,Seguridad Social,140.043,0,1,2005,0.0,0.0,-5.17,8
TRAXUQL12903CBB3B7,Rock'n'Roll Heaven,ARVAE6W1187FB3CAF3,The Refreshments,147.02,2,1,1970,0.0,0.0,-4.865,5
TRAXUYT12903CCBF21,Dirty South,ARENXFQ1187B996F17,Ram Squad,145.944,2,1,1973,0.0,0.0,-8.665,5
TRAXUIZ12903CDF737,I'm A Lazy Sod (Live),ARD3LXU1187B9ABFC5,Sex Pistols,130.429,8,1,1998,0.0,0.0,-4.871,8
TRAXUQB12903CF2E82,...And He Loves It,ARA2CR31187FB36A39,The Kitchen,78.681,3,1,2016,0.0,0.0,-6.361,0
TRAXUVK12903CEBD51,Izgaryam,ART9VCW1187B9B6FE6,Lili Ivanova,96.236,9,0,2013,0.0,0.0,-7.402,0
TRAXUHM128E078900C,Don't Worry About It (Edited),ARHAEXZ1187FB54F3C,N.E.R.D.,61.303,6,1,2004,0.0,0.0,-5.005,0
TRAXULE128F9320132,Rescue Me,ARZH0R61187FB422AE,Fontella Bass,124.369,11,0,1965,0.0,0.0,-9.155,6
TRAXUPN128F42855C8,Heaven's Hung In Black (Reprise),ARTSGR41187B9912C6,W.A.S.P.,161.032,8,0,2007,0.0,0.0,-7.944,5
TRAXUBG128F9332164,Love Lights,ARLLRL61187B9B6698,The Sonics,163.371,9,0,1967,0.0,0.0,-14.876,1
TRAXUUN128F4274FB9,Prof. Henry Stills,ARSLDFH12454A38A01,Her Majesty's Finest,112.519,6,1,1982,0.0,0.0,-5.135,8
TRAXUPL128F14A4E4B,Bean Fields (Live) (2001 Digital Remaster),ARMR44C1187FB433D2,Penguin Café Orchestra,129.691,2,1,1987,0.0,0.0,-17.726,2
TRAXUQL128F932D6C4,Ready For Love,AR71WYS1187FB5170D,Kelly Sweet,130.106,10,1,2007,0.0,0.0,-8.036,8
TRAXOHK128F42514BE,If You Don't Pray For Me,ARNG61X1187B98C7DF,5 Blind Boys Of Alabama,110.879,4,1,1996,0.0,0.0,-15.682,2
TRAXOQP128F930DD49,Pushbike Song,AR07VS41187FB37944,Mungo Jerry,167.793,9,1,2001,0.0,0.0,-15.512,1
TRAXOPF128F428B670,A Movie Of A Placid Lake On A Moonless Night In September - Reprise,ARIFK6X1187B9ADA44,Will Ackerman,91.6,4,1,1992,0.0,0.0,-28.95,7
TRAXOOY128F42280B0,Suffer,ARSCJQW1187B9B3523,Hoods,103.931,1,0,1972,0.0,0.0,-5.982,0
TRAXOWL128F9343C95,Busted,ARBM4TC1187FB5CE98,Natalie Cole,167.697,5,1,2008,0.0,0.0,-7.092,5
TRAXOIQ128F4279F9C,To Be In Love,ARMVRLO11F4C846488,The Villas,127.362,9,1,1995,0.0,0.0,-7.324,8
TRAXOVX128F93439DB,Sietämätön mies,ARKIYC51187FB4775A,Juice Leskinen,85.677,5,1,2014,0.0,0.0,-4.769,0
TRAXOQD12903CDD59D,Pure Hatred,AR0VZWC1187B99BA57,The Berzerker,120.907,7,1,2002,0.0,0.0,-2.908,8
TRAXXKJ128F92FDCD2,B Somebody,ARI3W3K1187FB49E6F,Nacho Chapado feat. Stephen Massa,128.003,6,0,1984,0.0,0.0,-8.122,8
TRAXXIT128F4263075,I Wish I Had A Girl,AR7EL201187B9B85D9,Henry Lee Summer,127.68,9,1,1988,0.0,0.0,-10.228,6
TRAXXGI128F14688C7,Paper Tigers (acoustic version),ARY1VGA1187FB5A39E,Tom Cochrane,119.331,2,1,1997,0.0,0.0,-6.918,8
TRAXXTG128F932B324,Blue Satin (Album Version),ARODP5P1187FB40142,Eddie Cano,107.023,2,0,2010,0.0,0.0,-26.062,9
TRAXXOL128F92E7529,Broken Record,ARIRBO11187FB4B219,Donna The Buffalo,86.012,4,1,1963,0.0,0.0,-5.864,0
TRAXXTA128F146BCA7,Ai Ni Bian Cheng Hen Ni,ARNNC731187FB55D14,Kary Ng,110.009,4,0,2006,0.0,0.0,-7.165,0
TRAXXUM128F4244507,Bye-Bye - Medley,ARZWBH21187B99ACE1,Günter Noris,86.51,0,1,2020,0.0,0.0,-10.76,4
TRAXXQA128F9301855,Let's Stop Talkin' About It,ARUHX3U1187FB57A44,Janie Fricke,130.02,4,1,1999,0.0,0.0,-12.061,6
TRAXXZP128F427ACA6,Le Sacre du Printemps (The Rite of Spring)/Part One: The Adoration of the Earth - Introduction,ARKCTSM11F4C83C839,Igor Stravinsky;Columbia Symphony Orchestra,106.343,1,1,1973,0.0,0.0,-30.726,9
TRAXXEI128F4293139,Sake In The Jar,AR0LPDJ1187B9919F1,Derek Bell,89.158,7,1,2017,0.0,0.0,-10.507,4
TRAXXVN128E0791AE4,Child Of My Kingdom,ARIT8YH1187FB43F30,Arthur Brown,114.754,5,0,1968,0.0,0.0,-14.1,2
TRAXXJZ12903CF1731,Each Time (I Love You More),ARHRKTK1187B99E1D5,Jackie Wilson,106.328,0,1,1959,0.0,0.0,-14.819,2
TRAXXYI12903CC4FDC,The Homecoming Song (Album Version),ARPGYM11187FB4B1E1,Owsley,83.689,4,0,1999,0.0,0.0,-4.672,0
TRAXXWU12903CF2094,Locked Away,ARKAL321187B9AD4BE,The Gathering,105.937,0,1,1966,0.0,0.0,-13.91,2
TRAXWIG128F4230D19,Shine On Harvest Moon (Previously Unreleased),AR93RTI1187B98ECFB,Mance Lipscomb,82.529,5,1,1988,0.0,0.0,-21.874,7
TRAXWTB128F930C2E6,At The County Fair - Original,ARCT5P61187FB3D950,The Impressions,133.211,6,1,1982,0.0,0.0,-12.576,6
TRAXWYW128F42747C0,Midnight Cannonball (LP Version),ARWIMT21187B9B5AEC,Joe Turner,141.749,9,0,1999,0.0,0.0,-6.34,8
TRAXWFU128F932CBA0,Lole Lolaila,ARNP9WW1187B990803,Cardenales del Exito,186.683,7,1,1981,0.0,0.0,-4.968,3
TRAXWKR12903CAE160,All Through The Night (Album),ARRGDPV122BCFCB7F2,Bowen_ Robin Huw,92.656,7,1,1998,0.0,0.0,-13.014,4
TRAXWND128F428FBEB,Country Girl,AR6BAYL1187B9AC66F,Al De Lory,95.871,0,1,2008,0.0,0.0,-11.48,4
TRAXWLM128F1453E3B,There It Go (The Whistle Song),ARZXTEY1187B9997A7,Juelz Santana,100.05,9,1,2005,0.0,0.0,-7.468,0
TRAXWFZ128F9349D17,Le Choix,AR8LC1V1187B999F9B,Greis,156.833,11,0,2015,0.0,0.0,-5.652,5
TRAXWGC128F428B8B2,Good Day (Live),ARHXIOW1187FB3AF67,The Mad Capsule Markets,122.732,11,1,1997,0.0,0.0,-4.566,8
TRAXWQU128F42716E2,Peaceful World,ARYVGP31187B9A531A,John Mellencamp,157.419,2,1,2001,0.0,0.0,-11.413,1
TRAXWKA128F425A97A,Tuggathanug,ARRO4O51187B993066,Legion Of Green Men,111.071,11,0,2008,0.0,0.0,-7.272,8
TRAXWDS12903CEE35E,Cosmonaut,ARDF8K01187FB37200,Wolfmother,136.383,9,1,2009,0.0,0.0,-4.433,8
TRAXWTA12903CF7520,Kanoê,AREMPZG1187B99D246,Márcio Faraco,125.989,4,0,2012,0.0,0.0,-16.285,2
TRAXKMU12903CA7328,Turn It Up,ARQN3MO1187B98A811,Channel Live,187.835,7,1,1993,0.0,0.0,-6.338,3
TRAXKRW128F93013DF,Let's Get Sweaty,ARNMBZY122BCFCCEB8,Modern Day Escape,140.029,6,0,1957,0.0,0.0,-6.904,8
TRAXKPM12903D0611E,Never Look Back,ARD842G1187B997376,Blue Rodeo,148.601,7,1,2009,0.0,0.0,-5.778,5
TRAXKNA128F14ACB56,La Muneca de Alcazar,ARH0NCL1187B99B41A,Quadro Nuevo,144.047,5,1,2002,0.0,0.0,-15.49,1
TRAXKGF128F92D68E9,Rockberry Jam,ARROKMI1187B9B42D0,L.a. Dream Team,241.52,6,0,1985,0.0,0.0,-15.734,3
TRAXKAQ128F930BCD6,You're My Love,ARI648V1187B9B5379,Michael Stanley Band,142.706,0,1,1981,0.0,0.0,-8.662,5
TRAXKXX128F4264EA1,Old Friends,ARHZCG01187B99E4DE,Stanley Clarke;Herbie Hancock,128.278,9,1,1994,0.0,0.0,-9.421,6
TRAXKGT128F42725B8,Tango,ARKCTSM11F4C83C839,Igor Stravinsky,69.742,4,0,1978,0.0,0.0,-25.736,7
TRAXKHD128F429A801,Canela Pa'  Tu Boca,AR0OTEX1187FB3600D,Los Del Rio,97.986,2,1,1958,0.0,0.0,-4.931,0
TRAXKZW128F933707A,Welcome You Back Home - Original,ARIHI8H1187B9B0058,Jackie Edwards,150.951,10,1,1956,0.0,0.0,-19.797,1
TRAXKLH128F4289138,Teasin' Brown,ARGLOWN1187B99C06D,North Mississippi Allstars,114.116,9,1,2005,0.0,0.0,-5.827,8
TRAXKVO12903CD735A,Mindless,ARZ4F9B1187FB3C979,Steve Porter,139.044,11,0,2000,0.0,0.0,-9.369,6
TRAXDCY128F932ECDA,Asha,ARJMW6Z1187B989C3C,Asha Puthli,121.95,6,1,2019,0.0,0.0,-7.385,8
TRAXDFA128F427CCE7,Likua,ARZ3U0K1187B999BF4,Cabas,99.968,10,0,1996,0.0,0.0,-4.201,0
TRAXDAH128F422BBFC,O Brother,AR8ZHWS1187B98CED1,Monty Are I,170.038,11,0,2006,0.0,0.0,-3.699,5
TRAXDZH128F425C673,Memory In The Snow,ARTK5LU1187B9A654C,Michael Gettel,138.102,9,1,1992,0.0,0.0,-13.084,6
TRAXDBM128E0785BD8,The Special Two (Australian Version),AROOKC21187B9AE85C,Missy Higgins,139.018,2,1,1983,0.0,0.0,-8.525,8
TRAXDPS128F14AD21B,Nomads Alive,AR9YV621187B99373E,Marco Beltrami,148.555,7,1,2004,0.0,0.0,-23.685,9
TRAXDEF128F4253194,Colin Tries Standing,ARLE1JH1187B9B630B,Zbigniew Preisner,125.15,2,1,1993,0.0,0.0,-24.729,9
TRAXDLB128F423F8F8,Il Tempo Non Torna Più,ARJUYSZ1187B9B2B23,Kati,104.006,2,1,2005,0.0,0.0,-10.429,6
TRAXDRW128F428A030,The Only Road (Album Version),ARD2NDU1187B99B615,Dropkick Murphys,137.33,6,0,2002,0.0,0.0,-5.044,8
TRAXDJG12903D042A2,Tulsa Girl,ARAOADX1187B98AED3,Dwight Twilley,132.513,1,1,2007,0.0,0.0,-6.176,8
TRAXDFV128F93180C0,The Dropsonde,ARZDQ3N1187FB5978B,Caspian,131.648,7,1,2007,0.0,0.0,-23.246,9
TRAXDML128E079159C,Gone,ARRH63Y1187FB47783,Kanye West / Consequence / Cam'Ron,114.39,10,0,2005,0.0,0.0,-6.029,8
TRAXDVL12903D0C503,Jimmie's Travellin' Blues,ARP5P651187FB5397F,Jimmie Davis,116.729,9,1,1977,0.0,0.0,-15.582,2
TRAXDDY12903C93E27,Soki Olingi Ngai,ARE8MZ81187B9AB2A3,Wendo Kolosoy,88.471,7,1,1990,0.0,0.0,-8.849,0
TRAXDNU128F9341CDE,My Fault (LP Version),ARWDEEB11E2835E73C,Faces,119.028,2,1,1973,0.0,0.0,-9.363,6
TRAXJUF12903D0F11F,Alligator Come Across (Live),ARWI92K1187B98A5CC,Jets,106.68,11,0,1958,0.0,0.0,-12.993,6
TRAXJGB128F93476D7,Esta Muy Claro,ARXRK5A1187FB3EAC6,Jaguares,124.057,7,1,1970,0.0,0.0,-8.644,6
TRAXJIS12903CCAF92,Un nuovo giorno,ARZBYDY1187FB46DD7,Cali,87.365,2,1,1983,0.0,0.0,-5.329,0
TRAXJNA12903CE16BC,Hear Me Talkin' To You,ARWQ2DR1187B98FF28,Ma Rainey & Her Tub Jug Washboard Band,104.717,10,0,1957,0.0,0.0,-20.594,2
TRAXJSG128EF34EFE8,Ek Pegh,ARAXVPF1241B9C9684,Kuldeep Paras,104.02,8,0,2012,0.0,0.0,-5.41,0
TRAXJQM128F42903F2,Drive,ARRW6DJ1187FB50A67,Pacha Massive,125.994,9,0,2007,0.0,0.0,-7.761,8
TRAXJVR12903CD2576,My Heart Goes Up,ARSMT991187B9A5C45,Keira Green,140.979,0,1,2004,0.0,0.0,-7.278,8
TRAXJWH128F42654DC,Festival Resurrection (Outro),AROP6331187FB398F7,Festival,125.778,6,0,1958,0.0,0.0,-14.296,6
TRAXJEL12903CEBC7E,O Raaje,ARJ1AMB1187FB40661,Sukhwinder Singh,104.978,11,0,1973,0.0,0.0,-7.184,0
TRAXJHG128F427EA02,Be Like That,ARW1MUW1187FB4D5A1,3 Doors Down,94.084,7,1,1999,0.0,0.0,-5.206,0
TRAXJGG128EF3686D7,Things Could Turn Around,ARMH10M1187FB4184F,fIREHOSE,136.13,7,1,1969,0.0,0.0,-10.507,6
TRAXJOA128F93474E8,Tus Viejas Cartas,ARRS5961187B99F9DE,Nicho Hinojosa,98.705,11,0,2001,0.0,0.0,-9.105,0
TRAXJYB128F422A5C0,Herval na percaria,ARMEADM11F50C4FDC7,Amanajé,86.679,5,1,1998,0.0,0.0,-12.508,4
TRAXJHY128F426BE4C,Why Jack Called,AR0CWOB1187B99FA08,Christophe Beck,94.843,5,1,2006,0.0,0.0,-25.661,7
TRAXJVO128F42AC534,Thanks A Lot,ARF3GX71187FB3EB66,Martina McBride,168.08,7,1,2005,0.0,0.0,-7.711,5
TRAXJMF128F42555AB,Dark As A Dungeon (LP Version),AR5995Z1187B9A112B,The Tarriers,101.131,6,1,1960,0.0,0.0,-27.748,7
TRAXJBW128E0788652,Consume (LP Version),ARHL8SP1187B98F8A3,Sick Of It All,101.143,4,0,1994,0.0,0.0,-8.814,0
TRAXQNR128F4282B06,Tule lähemmäs Beibi,AR22KLC1187B98E812,Kaija Koo,115.979,6,1,1993,0.0,0.0,-6.858,8
TRAXQII128F42171C3,You Put a Spell on Me,ARTDMPY11F50C4BB18,Dave Graney & Clare Moore,93.982,7,1,1969,0.0,0.0,-8.448,0
TRAXQTY128F92D5C64,Den Thelo Tipota,AR15O341187B9B182C,Natassa Theodoridou,120.357,5,0,1973,0.0,0.0,-4.777,8
TRAXQZA128F1463DEB,Thank You,ARNPPTH1187B9AD429,Jimmy Page / Robert Plant,152.313,7,1,2008,0.0,0.0,-12.494,1
TRAXQTH128F423995E,Los Pintores,AR9MRSJ1187B99B99F,La Charanga Rubalcaba,152.995,5,1,1976,0.0,0.0,-6.422,5
TRAXQZC128F425D5DC,Doesn't Matter Where You Are (Intocable),ARW70HR1187B9A358C,Aleks Syntek,153.97,10,1,1997,0.0,0.0,-4.994,5
TRAXQUZ128F42B77BE,Servin' Tha Fiends,ARUZRFN1187B98AC05,Bone Thugs-N-Harmony,158.058,1,1,2000,0.0,0.0,-4.875,5
TRAXQNF128F1486DD9,Broken Boy Soldier (KCRW Version),AR9NA5G1187B98F460,The Raconteurs,128.186,4,0,2006,0.0,0.0,-7.377,8
TRAXQDR128F4260194,Quiero,AR7DFJP1187B992F13,Juana Molina,87.461,11,1,2003,0.0,0.0,-13.092,4
TRAXQPD128F424BCB9,My Baby Don't Wear No Shoes,ARNVYGT1264D12B047,Roy Carrier,104.624,9,0,1975,0.0,0.0,-8.896,0
TRAXYUW128F42981D3,For You Mom & Dad,AR6MIU31187B994603,Stefon Harris,103.719,2,0,1997,0.0,0.0,-16.322,2
TRAXYWT128F427C9FD,Ta Methismena S' Agapo,AR4OHL91187B9B2EB9,Angela Dimitriou,123.545,4,0,1992,0.0,0.0,-8.558,6
TRAXYCY128F42409F3,What He Done For Me,AR6TD9K1187B9A207D,Sister Rosetta Tharpe,181.861,0,0,2002,0.0,0.0,-15.6,1
TRAXYZL128F4271A36,Happy,ARGWLJT12086C14A09,Shunza,141.584,11,0,2016,0.0,0.0,-10.331,6
TRAXYUH128F149EA4E,Dirty_ Dirty  (Album Version),ARXLX5L1187FB47BED,Crazy Horse,95.415,0,1,2009,0.0,0.0,-9.698,0
TRAXYPP128F92F9111,Just Come In,ART1R9I1187B9B3324,Margaret Becker,162.296,0,1,1993,0.0,0.0,-14.498,1
TRAXYGR128EF3456B5,Truth And Lies,ARX2DLI1187FB4DD03,The Presets,59.496,0,1,2006,0.0,0.0,-6.13,0
TRAXYQF128F42171A7,Old Dan Tucker,ARDSBRF11F4C83C5DA,Jim Smoak & The Louisiana Honeydrippers,125.674,9,1,1993,0.0,0.0,-3.894,8
TRAXYGX128F93158FC,That Old Gang Of Mine,ARIFGKC1187B9B04D5,Dean Martin,120.458,2,1,2002,0.0,0.0,-14.103,6
TRAXYSO12903D0D0CD,One More Breath,AR6D5OM1187B993D9E,Rhinoceros,124.285,10,1,1953,0.0,0.0,-5.956,8
TRAXPDE12903CD45BE,Voice of Angels Drone for Spiritual Well Being,ARNBXZH122988F2C16,Ambient Music Therapy,192.242,4,1,2012,0.0,0.0,-17.929,1
TRAXPHE128F92F4100,The Hunter,ARSMRIN1187B9AB35A,Paul Rogers,134.551,2,1,1993,0.0,0.0,-7.416,8
TRAXPDR128F424BCD7,Lucille,ARYLG3I119B8668696,Rockin' Dopsie_ Jr._ The Zydeco Twisters,146.808,0,1,1994,0.0,0.0,-9.246,5
TRAXPGM128F428BBA6,Don't Get Around Much Anymore,ARBM4TC1187FB5CE98,Natalie Cole,118.222,8,1,1991,0.0,0.0,-15.084,2
TRAXPCI128F92E1D13,Take it slow,AR3752L1187FB4B67E,The Real Kids,79.694,9,1,2018,0.0,0.0,-8.623,0
TRAXPJU128F148ADE8,Those Less Fortunate Than I,AR5OB9M1187FB52F29,Darryl Worley,79.534,11,1,2000,0.0,0.0,-7.324,0
TRAXPYB128F92FA0EB,Driving Wheel,ARDCKVJ1187FB54D1F,Syl Johnson,122.789,7,1,1996,0.0,0.0,-9.581,6
TRAXPVO128F427C41E,Be,ARN7POH1187B9B301E,Jessica Simpson,163.848,5,1,2003,0.0,0.0,-6.53,5
TRAXPEN128F933F4DC,Please Love Me,AR4GAFY1187B9B639D,B.B.King,105.552,1,1,1956,0.0,0.0,-10.182,6
TRAXPHK128F9314DF6,Mi Raza,AR5OHUU1187FB55B10,Peret,158.79,5,0,1962,0.0,0.0,-15.447,1
TRAXCZO12903CB819D,She Can't Burn Me Now,AR7KA5V1187FB44E6B,The Del McCoury Band,127.257,0,1,1960,0.0,0.0,-6.748,8
TRAXCID12903CDC00D,Celebration [Felguk Love Remix],ARBEOHF1187B9B044D,Madonna,129.974,7,1,1956,0.0,0.0,-5.334,8
TRAXCSE128F9339F51,Fefita,ARRVUWA1187B9A0FE2,Orquesta Aragon,105.461,5,1,1964,0.0,0.0,-7.376,0
TRAXCJY128F429149A,Granada,ARUKJUP12086C14589,Ramón Vargas,154.429,3,1,1973,0.0,0.0,-17.725,1
TRAXCLU12903D0F983,Xoanina,ARGTUWC1187B9904A0,Susana Seivane,76.74,0,1,1974,0.0,0.0,-7.482,0
TRAXCVG12903CF523C,Fade Away,ARIOSKN1257509BCE1,Cama,106.519,7,1,2009,0.0,0.0,-6.147,0
TRAXTTX128F9301092,Tell Me Baby,ARKJVHY11E2835E76B,Brownie McGhee,94.624,9,1,1990,0.0,0.0,-14.4,4
TRAXTAU128F930A7EF,Let Thy Ale Swing,AR8TLVX1187B9B2D7D,Mithotyn,179.832,7,1,1998,0.0,0.0,-5.225,5
TRAXTSU128F4241835,Mi Morena (Revised Live Version),ARGVJPK1187B9909EA,Josh Groban,142.98,8,0,2004,0.0,0.0,-10.439,6
TRAXTQS128F428AC41,Walking The Back Streets And Crying,AR7AOEJ1187FB3D279,Little Milton,97.521,1,1,2007,0.0,0.0,-16.553,2
TRAXTAM12903CF3556,Drømmen Om Deg,ARSS1OZ1187FB54440,Mons Leidvin Takle,70.806,0,1,2003,0.0,0.0,-26.288,7
TRAXTDT128F4243F22,It's Hard,ARDL6T21187FB36FDD,Clifton Chenier,109.681,0,1,1983,0.0,0.0,-8.336,0
TRAXTPZ12903CBCCB8,The Muddy Morning Hymn,ARM9QAE1187B9AF687,Shaman,131.995,10,0,2001,0.0,0.0,-12.062,6
TRAXTXU128F42665F9,La Segunda De Rosales (Album Version),AR4W5GR1187FB51F7E,Alacranes Musical,153.145,0,1,2021,0.0,0.0,-3.423,5
TRAXLPR128F428E466,A Martyr For My Love For You,AR8V1WA1187B9AD9E9,The White Stripes,85.159,2,1,2007,0.0,0.0,-8.686,0
TRAXLRT128F4238A87,YOUR LOVE,ARX5XTP1187FB3D8CC,Freddie McGregor,158.113,9,1,1956,0.0,0.0,-8.042,5
TRAXLYT128F9348137,Get-U-Now,AR6G29T1187B9A99F9,KMD,103.967,4,0,2001,0.0,0.0,-9.647,6
TRAXLWW128F9312D64,Little Brigid Flynn,ARIT9Y51187FB364AE,The Irish Rovers,115.404,4,0,2012,0.0,0.0,-12.71,6
TRAXLLN128F428B982,Bad Seed,AR0O3AV1187FB4D030,Wayne Kramer,141.493,8,1,1950,0.0,0.0,-6.623,8
TRAXLOW128F42542A6,No Storm,ARF3PG41187FB4B0B4,Dorothy Norwood,78.958,0,0,1972,0.0,0.0,-12.463,4
TRAXLLA128EF33DB69,Explode (Epic Extended Mix),AR27CRT1187B9BA011,Jordan & Baker,138.997,6,0,2002,0.0,0.0,-8.171,8
