song_id,title,artist_id,artist_name,tempo,key,mode,year,energy,danceability,loudness
TRAZOEU128F92E28DD,Louise,ARM3QKQ1187FB421E0,Willy DeVille,60.646,7,1,2008,0.0,0.0,-8.975
TRAZOAE128F9347A40,Evenglow,ARJ3TAF1187FB4AAB1,David & Steve Gordon,64.634,2,0,1982,0.0,0.0,-28.431
TRAZOSB128F9302A07,This Love,ARF5M7Q1187FB501E8,Maroon 5,114.998,10,0,2002,0.0,0.0,-6.04
TRAZORC128F426C323,Unforgettable Season,ARWD3OC1187FB3A666,Cut Copy,129.975,10,1,2008,0.0,0.0,-3.592
TRAZOTK128F92F1536,Somebody Changed the Lock,ARIBU2J1187FB5B09F,Tarheel Slim,174.52,6,1,1974,0.0,0.0,-24.72
TRAZXDC128F429874E,Criteria,ARTYXQC1187B9ACAB2,Shaggy,99.994,9,1,2007,0.0,0.0,-6.658
TRAZXNQ128F93351C4,La Vida,ARL3VGT1187FB40E8E,Los Fabulosos Cadillacs,106.798,0,0,1999,0.0,0.0,-4.537
TRAZXYE12903CF3E57,Missing You,ARQDHPO1187B9A9F7C,Anthony Watson,120.211,2,0,1953,0.0,0.0,-6.941
TRAZXRF12903CBF383,This Is How We Live: Northern Cali,ARJRRJZ11F50C47E95,Big Rich featuring Devo,94.378,1,1,2011,0.0,0.0,-6.887
TRAZXBO128F429DA70,Do It_ Fluid,ARISYDJ11F43A69EE1,Blackbyrds,194.922,5,0,2009,0.0,0.0,-7.863
TRAZXBG12903CC5BF2,Its Too Late Now,ARE1N571187B98A47D,Prozak,200.004,0,0,2001,0.0,0.0,-4.449
TRAZXVB128F4271EF9,Die Gesellschaft,ARX7R5Q1187FB5C6B3,Johann Köhnich,124.015,1,1,1972,0.0,0.0,-15.972
TRAZWGV128F425DA7C,Just Let Me Be In Love,AR3AY3R1187FB52CF0,Tracy Byrd,96.068,0,0,2007,0.0,0.0,-7.695
TRAZWBZ128F9338D12,Blue Lights Flashing,AREQFCA1187B991F36,Solitaire,120.27,9,1,2013,0.0,0.0,-5.769
TRAZWFF128F42508A6,Now I Know,ARAALFJ11F4C83DD40,Bullethole,168.009,1,1,1953,0.0,0.0,-6.001
TRAZWPP128F92E11A7,I'll Never Get Over You,ARBIXZL12086C11573,The Dee Jays,133.974,9,1,1986,0.0,0.0,-5.19
TRAZWDT128F4241B14,Pretend,ARA3VJJ1187FB3F5A6,Shelby Lynne,100.848,4,1,2008,0.0,0.0,-17.514
TRAZWLK12903CC49A2,Wrong Decision (Instrumental),ARUBDNK11F50C4F28B,Vrse Murphy,99.106,6,1,1973,0.0,0.0,-12.123
TRAZWTT128F935AA16,Nordmark,AR280881187B98BA28,YGGDRASIL,104.186,7,0,2011,0.0,0.0,-7.317
TRAZWWP128F147EB03,Ares Populares/Asa Branca,ARDZJ6H1187FB387F2,Moraes Moreira,193.99,2,1,1973,0.0,0.0,-12.793
TRAZWGK128F93141E3,Poker Face,ARX6TAQ11C8A415850,Lady GaGa,86.499,3,1,2008,0.0,0.0,-11.323
TRAZWSN12903CD494F,Golfshirt Pt. 2,ARS94L01187B9AD297,Nerf Herder,135.083,7,1,1985,0.0,0.0,-6.077
TRAZWEI128F92FD924,Calm,ARX0IEI1187FB4FF4B,Circular,91.397,0,1,1970,0.0,0.0,-22.786
TRAZKPM12903CE9664,Good News,ARNMHWR11F4C83B384,Kingston Trio,139.38,8,1,2006,0.0,0.0,-12.145
TRAZKOL128F4234128,Sugar Buzz,AR7KKE01187FB3D87B,Russell Malone,86.172,1,1,2007,0.0,0.0,-13.763
TRAZKDD12903CC8328,Narechenny Izgoem,AR16NGV1187FB5B8BC,Kruger,140.254,1,0,1994,0.0,0.0,-9.15
TRAZKBJ128F931A3ED,I Love Rock n´ Roll,ARGEOZF12509416C64,Jessica Myrberg,95.972,1,1,1978,0.0,0.0,-4.878
TRAZKCX128F4288F26,Squanderer,AR37ILI1187B98E27B,Shriekback,70.074,8,1,2007,0.0,0.0,-5.968
TRAZKJU128F92C972A,Boots The Monkey!,AR3KXHI1187FB3A8BF,Dora The Explorer,153.033,2,1,1966,0.0,0.0,-8.52
TRAZKAG12903CD1918,Too Shy To Scream,AR2FAMK1187FB4CF60,AFI,94.937,8,1,2009,0.0,0.0,-4.606
TRAZKTZ128F425C690,Turning Of A Key,ARTK5LU1187B9A654C,Michael Gettel,95.046,5,1,1993,0.0,0.0,-16.229
TRAZKIS12903CEED76,Lament for Frankie,AR7AE0Q1187B9AE30E,Solas,47.934,3,1,1996,0.0,0.0,-22.187
TRAZKAN128F92D5EB4,I Don't Care If You Lie (C Layne),ARAO9JK1187FB3D213,Magnatune Compilation,80.031,9,1,1972,0.0,0.0,-10.317
TRAZKXE128F149437C,Dos imposibles,ARQXGWX11F50C49BC7,Diego Vasallo,128.061,7,1,2010,0.0,0.0,-6.146
TRAZDGU128F4234A91,After The Glitter Fades (LP Version),AR8H87D1187FB3A841,Glen Campbell,155.839,4,1,1965,0.0,0.0,-17.913
TRAZDTT128F9346306,Out in the Streets,ARAJPHH1187FB5566A,The Shangri-Las,105.832,6,0,1965,0.0,0.0,-11.219
TRAZDYL128F9317B92,Reinvigorated (Maschinenkult_ Pt. 1),ARZQM8D1187FB438CC,Herbst9_ Z'ev,162.781,0,1,1995,0.0,0.0,-13.785
TRAZDKY128F4235130,Viimeinen lento,AR22KLC1187B98E812,Kaija Koo,167.857,1,1,1993,0.0,0.0,-9.933
TRAZDPO128E078ECE6,Crazy,AR12F2S1187FB56EEF,Aerosmith,162.343,6,0,1993,0.0,0.0,-4.277
TRAZDGW128F424A4A3,Wanted Dead Or Alive,ARHONG11187FB3B120,L.A. Guns,150.056,7,1,1986,0.0,0.0,-13.051
TRAZDHN12903CB7532,Scrimmage,ARJMGMP124BAE72D46,Gerald Clayton,76.425,4,0,2009,0.0,0.0,-14.232
TRAZDOM128F933DBB2,Drinkin' Wine - Original,ARBXVFV1187B99AA63,Gene Simmons,103.301,7,1,1980,0.0,0.0,-12.567
TRAZDHL12903CBBB4B,La vie d'artiste,ARKA2YS1187B9A4060,Michèle Arnaud,111.152,3,1,2013,0.0,0.0,-12.859
TRAZDAV128F42A6515,Say Something [featuring Jean Grae] (Album Version),ARM6HLK1187FB427F0,Talib Kweli,190.008,10,0,2007,0.0,0.0,-6.434
TRAZDEN128F4276BA9,Farenheit 303,ARD5K161187B9AC784,Orbital,123.992,6,0,2005,0.0,0.0,-15.046
TRAZDUL128F92EBFC4,Str8 M.O.B.,ARS755J1187B9920C6,Assassin,180.008,9,0,1962,0.0,0.0,-6.694
TRAZDQQ128F93590E2,From a Jack To a King,AR6GSIE1187B98C3C7,Ned Miller,99.334,3,1,1963,0.0,0.0,-10.112
TRAZJRY128F92E9CD6,You And Only You,AR2S4CA1187B99632E,FFH,116.446,0,0,2003,0.0,0.0,-5.038
TRAZJGD128F4289D2A,To Bob Ross With Love (Album Version),ARGMGHN1187B9B4213,Gym Class Heroes,93.408,6,0,2005,0.0,0.0,-7.468
TRAZJRY128EF347CD8,Comeback,ARSPQ0H1187B999944,Eric Burdon,166.748,2,1,1988,0.0,0.0,-6.818
TRAZJZP128F427FFAC,Scars and Souvenirs Intro,ARCYOHQ1187B9AEACA,Max Stalling,112.629,6,0,1991,0.0,0.0,-12.29
TRAZJLS128F933BC09,I Give Up (Album Version),AROL78E1187B9B98A1,Stellar Kart,162.024,1,1,1964,0.0,0.0,-3.631
TRAZJOI12903CDA550,The Distance,ARDVZTE1187FB5A0A1,Bon Jovi,89.008,6,1,2002,0.0,0.0,-5.125
TRAZJFT128F4257871,Poisonous (Edited) (Feat. Devin The Dude),AR0CANF1187B9AF35F,Dilated Peoples Featuring Devin The Dude,178.13,4,0,2004,0.0,0.0,-5.703
TRAZJNS128F92C3ABA,Jambalaya (On The Bayou),ARMTE8E1187FB5ACC2,Johnny Copeland,87.231,10,0,2000,0.0,0.0,-11.336
TRAZJPD128F93365B5,Cross The Bridge,ARVUN5F1187FB4CCC7,Beenie Man,118.101,2,1,2010,0.0,0.0,-11.677
TRAZJEZ12903CE6C0A,Luna Latina,ARXJSHW1187B9A2A52,Nestor Torres,148.426,2,0,1954,0.0,0.0,-9.498
TRAZJZD128F92DA991,Won't You Spread Some Flowers On My Grave,ARPN0NC1187B991591,Guitar Slim,121.526,4,1,1991,0.0,0.0,-15.209
TRAZJUH128F934465B,Mental Beat,ARGYHUI1187B9AC2A5,Hanoi Rocks,135.648,0,1,1983,0.0,0.0,-4.456
TRAZJSJ128F9354A01,Thump Thump Da Box,ARDTPOC1241B9CE246,DJ Phiene,165.048,0,1,2017,0.0,0.0,-3.547
TRAZJZW12903C99432,Talkin' Bout A Revolution,AR8GEH21187FB4F83E,6CycleMind,84.27,1,1,1966,0.0,0.0,-10.45
TRAZJXO128EF355468,I Adara_ To Lenaki Ki I Rinio (Fuss_ Lenaki And Rinio) (2006 Digital Remaster),ARTPMPX1241B9C68D9,Viki Mosholiou,99.611,0,1,1981,0.0,0.0,-7.637
TRAZQQV128F428BAB5,Mercedes Benz,AROIHOI122988FEB8E,Mario Rosenstock,181.731,5,1,1961,0.0,0.0,-5.396
TRAZQRJ128F932EAB6,So Much Love,ARAJPHH1187FB5566A,Shangri Las,132.149,9,1,1963,0.0,0.0,-15.636
TRAZQRN128F426F725,Rubber Track,ARIL9H31187B9893FF,DJ Deeon,95.571,7,1,2013,0.0,0.0,-14.696
TRAZQET128F42A0449,After Hours,ARP7ILI1187B9AE9F7,Phantom Planet,113.874,4,1,2004,0.0,0.0,-5.482
TRAZQPN128F42AA894,Psihi Mou Moni,ARIJ7MR1187B9B484E,Pegy Zina,125.027,9,0,1952,0.0,0.0,-8.189
TRAZQCL128F428973A,The Everlasting Gaze (A Static Lullaby),ARQ05GM1187B990512,A Static Lullaby,150.075,2,1,2013,0.0,0.0,-6.571
TRAZQJC128F9353DA3,Outta Control,AR23C041187FB4D534,50 Cent / Mobb Deep,91.981,11,1,2005,0.0,0.0,-5.804
TRAZQTY12903CEDACC,Night Time,AR1Y37Q1187B9B66D2,Suicide,185.46,0,1,2004,0.0,0.0,-5.537
TRAZQAY128F421AFF5,Tell Me Why,ARZRVFK11F4C83DF46,Smokin' Joe Kubek & Bnois King,115.863,9,0,2000,0.0,0.0,-6.854
TRAZQBG12903C9CE49,We Don't Need It (Amended Album Version),ARFG66D1187FB536B6,Junior M. A. F. I. A.,129.58,1,1,1955,0.0,0.0,-8.007
TRAZQWR128F147DA35,Real People (Cybernetic Dub),ARDV4XV1187FB5A3F4,Apache Indian,97.994,10,0,1975,0.0,0.0,-6.136
TRAZYFD128F42A0A51,Visions (20/20),ARLAEJO1187B98DB85,FU-Schnickens,90.846,6,1,1994,0.0,0.0,-11.041
TRAZYET12903CEC75F,Toca Me (Album Version),AR343TM1187B99DEFE,Flexy,126.034,8,0,1959,0.0,0.0,-5.779
TRAZYWB128F92C3AC0,Circumstances,ARMTE8E1187FB5ACC2,Johnny Copeland,120.765,4,0,1994,0.0,0.0,-11.61
TRAZYBC128F4214A10,Who's 2 Blame,AR8YV0M1187B99F3E8,Mix Mob,90.621,9,1,2002,0.0,0.0,-9.079
TRAZYQU128F934AC32,Psychopath,AR8FMEN1187FB4A657,Lizzy Borden,145.883,9,1,1985,0.0,0.0,-8.38
TRAZYVR128F4280A24,Last Night,ARGFFF91187FB4FA62,Northern State,129.352,6,1,2004,0.0,0.0,-7.492
TRAZYQF12903CE3DA5,Problem Solver,AR31D7E1187FB3BC62,Valient Thorr,91.858,1,0,2006,0.0,0.0,-6.641
TRAZYYE128F1456A0E,Everybody Loves Me But You,ARGKD4W1187B990E04,Brenda Lee,107.073,7,1,1995,0.0,0.0,-15.603
TRAZYJO128F42AF4B5,24.000 Baci,AROGWRA122988FEE45,Christos Dantis,166.138,11,0,1957,0.0,0.0,-7.604
TRAZYZQ128F92E7FDA,Sarapatel Humano,AREMPZG1187B99D246,Marcio Faraco,134.777,0,1,2002,0.0,0.0,-13.485
TRAZYZQ128F146653D,Abagui Alobi,AR3UJPY1187FB5017B,Patience Dabany,124.293,5,1,1994,0.0,0.0,-10.672
TRAZYFP128F9336BD6,A True,ARIRD6J1187FB5A98C,Sugar Minott,152.91,1,1,1984,0.0,0.0,-7.651
TRAZYHO128F42A0478,Rollin' Down To Jordan,ARJSGPI1241B9C8855,Birmingham Jubilee Singers,90.942,1,1,1990,0.0,0.0,-17.839
TRAZPMW12903CFAC16,Move Mountains (BBC In Concert),AR2HXXS1187B9AF3E2,Jesus Jones,119.729,2,1,1973,0.0,0.0,-10.248
TRAZPQE12903CEDBDD,Have Fun Prelude,ARC95UW1187B9B9A62,Speech,72.845,1,1,2003,0.0,0.0,-19.406
TRAZPRP128F9336CE9,Peace,ARNILB71187B99EC88,Billy Higgins,206.609,8,1,2012,0.0,0.0,-11.92
TRAZPYG128F4288AC3,Listen Up,ARZRTZT124549A402A,Army of the Pharoahs,92.099,6,0,2016,0.0,0.0,-8.316
TRAZPKX128F930BCB9,Dreams - Original,ARTYIAO11F4C83EE8E,Dan Moretti,84.791,5,1,1958,0.0,0.0,-10.474
TRAZPJO12903CB4EA6,Mother-In-Law Blues,ARQDONM1187B9BA1AD,Little Jr. Parker,101.914,4,1,1958,0.0,0.0,-14.925
TRAZCMY12903CDE03A,Mine All Mine,ARQGYP71187FB44566,Jimmy Wakely,92.596,9,1,2005,0.0,0.0,-16.626
TRAZCQS128EF356DFB,Easily,ARBQ5TQ1187B992B8A,Vivian,165.019,7,1,1952,0.0,0.0,-5.714
TRAZCNK128F42A515E,Agenda Zwei Null Eins Null,AR4BJFD1187FB43082,Django Asül,87.279,9,1,2004,0.0,0.0,-11.876
TRAZCZH12903CE21FC,Main Theme from Jaws,AR9HQ6Y1187FB3C2CB,Orlando Pops Orchestra and Andrew Lane,108.895,2,1,1969,0.0,0.0,-23.145
TRAZCOX128F42B6555,The Small Print,ARR3ONV1187B9A2F59,Muse,161.631,2,1,1992,0.0,0.0,-3.589
TRAZCUE128F4223510,Paper Aeroplane (Live From 'Drastic Fantastic' Tour),ARCJKV91187FB46210,KT Tunstall,99.379,2,1,2007,0.0,0.0,-18.054
TRAZCMR128F1462B51,Rock 'n' Roll,AR1PRQ21187FB3B481,Generation X,187.222,2,1,1968,0.0,0.0,-8.957
TRAZCER12903CBEFCA,Irapijerkifly,ARI6OUG1187B989234,Izzy,96.049,1,1,1999,0.0,0.0,-16.51
TRAZCLE12903CC9A01,Une java,AR1206S1187B9AF3EA,Albert Préjean,178.596,2,1,1983,0.0,0.0,-11.963
TRAZCSY128F42683F2,Shut Up,ARP7DLV1187FB4EF07,Pretty Boy Floyd,132.025,7,0,1954,0.0,0.0,-9.074
TRAZCOT128E0792471,You're Crazy,ARM7EDF1187B9B3FA1,Guns N' Roses,167.927,1,0,1987,0.0,0.0,-2.246
TRAZCYR12903C98F1D,Termites in the Bathtub,ARDL38Z1187B9B9FB5,Dntel,120.162,4,0,1998,0.0,0.0,-12.796
TRAZCZL128F424E1DD,Oh! quand je dors,AROKPWU11F50C48F1B,Dennis O'Neill,80.77,4,1,2016,0.0,0.0,-25.056
TRAZCPK128E078AF3F,I Dunno (LP Version),ARYW3V11187B99C8C9,Georgia Satellites,166.323,9,1,1952,0.0,0.0,-11.865
TRAZCWP12903CB5764,This is My Father's World/For the Beauty of the Earth,AR7ZKHQ1187B98DD73,Glad,115.487,6,1,1993,0.0,0.0,-12.998
TRAZTSO128F425E2BB,Thine Is The Kingdom,ARGGD1E1187B98FA9D,Parachute Band,87.967,9,1,1999,0.0,0.0,-4.747
TRAZTHP128F145849C,Pamella,ARXTUHV1187B99268F,Remmy Ongala,123.669,7,1,1991,0.0,0.0,-12.532
TRAZTJP128F932D96B,Sonnenfreunde,ARM8BKO1187FB3AD47,Carl Crack,107.054,8,1,1998,0.0,0.0,-14.159
TRAZTJH12903CC5137,Love Is So Unkind (Album Version),ARWEPRZ1187FB4E2BB,Gabriela Anders,148.119,0,0,1998,0.0,0.0,-9.394
TRAZTBZ12903CFB6DA,I Love You_ You Imbecile,AROF8OV1187FB55B85,Pelle Carlberg,155.07,7,1,2007,0.0,0.0,-4.403
TRAZTEK128F145C90E,In A Letter To You (Digitally Remastered 98),ARHT0B11187B993CB3,Eddy Raven,129.266,8,1,2017,0.0,0.0,-10.008
TRAZTWI128F424CF73,He Can't Love you,ARI648V1187B9B5379,Michael Stanley Band,151.716,0,1,1980,0.0,0.0,-10.922
TRAZLHI128F427A408,Fiel Enamorado,ARSSW5A1187FB4B5E5,Estrellas Cubanas,203.419,0,1,1955,0.0,0.0,-5.569
TRAZLIS128F1486F43,Gir Dig Mer,ARH3MQU1187B997AAF,Nik & Jay,125.028,10,1,1962,0.0,0.0,-6.012
TRAZLVR128E078F044,Slip Kid,ARWX5TK1187FB4CDBE,The Who,151.796,2,0,1975,0.0,0.0,-9.003
TRAZLXH12903CF7D51,She Is,AR4EQ231187B99368F,The Fray,144.239,10,1,2005,0.0,0.0,-6.132
TRAZLFL12903CCE70E,You're All I Need,ARHINI31187B995C1D,Singing Melody,109.045,7,1,1976,0.0,0.0,-6.007
TRAZLOO12903CA475D,Ouverture,ARR40ZV1187B9A10A8,Stern,120.052,7,1,1951,0.0,0.0,-12.907
TRAZLTA128F425510D,Mi Mas Agapas,AR4OHL91187B9B2EB9,Angela Dimitriou,109.695,8,0,2019,0.0,0.0,-8.07
TRAZLWP128F428F3C1,Dame Un Besito (Version Salsa),ARNTTHK1187B98FF64,Andy & Lucas,103.984,0,1,2005,0.0,0.0,-6.7
TRAZLIO128F92F1DB0,Warfare,ARBE9XH1187B9A826F,Joell Ortiz,115.933,7,1,1957,0.0,0.0,-7.559
TRAZLCL128F92F0A89,Games People Play,AR358YS1187FB44A29,The Jordanaires,166.199,10,0,1970,0.0,0.0,-13.482
TRAZLSQ128F424ADE8,Dry Bone Shuffle,AR97EHA1187B98AD5F,Blind Blake,140.178,10,1,2006,0.0,0.0,-16.923
TRAZLLR128F42A8DCC,These Days,ARN03F71187FB4E3F4,Ayo,82.723,4,0,2006,0.0,0.0,-18.328
TRAZLFE128F4247436,Champagne Bubble Bath,ARY0W1O1187FB5B8C0,H-Town,65.971,5,0,1986,0.0,0.0,-5.979
TRAZLFO12903CB6C0B,Lead Me To The Cross (Acoustic),ARYXOV81187B99831D,Seventh Day Slumber,150.089,6,1,2004,0.0,0.0,-6.183
TRAZLZS128F425323D,Keysage,AR3SWQT1187B9B014F,Vicious Mary,88.984,2,0,2007,0.0,0.0,-11.902
TRAZLCH12903CE3D6D,The King,ARMDBW21187FB37126,Grandmaster Flash,93.856,0,1,2022,0.0,0.0,-16.323
TRAZNMD128F4295DBB,To My Victim's Families,ARDJCM91187B9A097B,Birds of Prey,117.463,1,1,1999,0.0,0.0,-4.914
TRAZNKG12903CDCF8A,Open your Eyes,AR01IP11187B9AF5D2,Call To Preserve,115.09,4,1,2008,0.0,0.0,-2.045
TRAZNDO12903CF3CE6,He Dreams Of Spaceships,ARKD9S41187B997CA6,Lorna,84.054,0,1,1970,0.0,0.0,-11.108
TRAZNQI12903C9F8FC,Up All Night (Acoustic Live Album Version),ARW071B1187B9A603C,Unwritten Law,111.943,3,1,2003,0.0,0.0,-7.742
TRAZNFE128F92E49BF,Moving On,ARVQTZP1187FB40283,Constance Demby,153.942,4,1,1989,0.0,0.0,-13.129
TRAZNZQ128F92E08FF,197666 w/ Special Guest The Confederate Crusader (Album Version),ARW0JI11187FB592BD,Wednesday 13's Frankenstein Drag Queens From Planet 13,183.512,9,0,1993,0.0,0.0,-4.625
TRAZNPQ128F9325E16,Sleeping Annaleah (2009 Digital Remaster),ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds,125.112,7,1,1965,0.0,0.0,-10.168
TRAZNRY12903CE48D3,Juncales,ARLCGW21187B9929EE,Juan Carmona,156.833,10,1,2017,0.0,0.0,-8.218
TRAZNHH12903CE2533,South Side Rep Your Hood (Ringtone_ Sonnerie),ARGSAFR1269FB35070,Blingtones,153.803,8,1,1986,0.0,0.0,-11.883
TRAZNTJ128F9311896,Tanguero,ARCLCFS1187B9AE476,Laurindo Almeida / Charlie Byrd,116.181,7,0,1970,0.0,0.0,-19.884
TRAZNLA128F930A44E,Red Wind (World),AREJ5K11187B993F5F,R. Carlos Nakai,142.151,7,0,1994,0.0,0.0,-24.997
TRAZNGB128F425A305,Love Is An Uphill Climb  (),AR2N0221187FB48FB8,David Robertson,127.686,7,1,1977,0.0,0.0,-11.584
TRAZNDI128F9321777,Freestyle Ministry (server Verbals),AR2SGQW1187B9B9E7C,KRS-One,95.285,10,0,2004,0.0,0.0,-4.178
TRAZNLT128F4264189,¿Y Cómo Es Él?,ARWX7AO1187B9B91AA,Jose Luis Perales,76.449,10,1,1960,0.0,0.0,-13.47
TRAZNAE128F4295D9C,Stuck On Rewind,ARJ2PGP119B866993D,Rockit,91.951,1,1,1993,0.0,0.0,-10.157
TRAZNDU128F42B64EE,This Is Our Album_ Eh?,ARGRIHK1242077F57F,Bob McKenzie / Doug McKenzie,77.718,11,0,1994,0.0,0.0,-28.096
TRAZIWR128F4234282,Why Do You Have to Go,ARN9Q881187FB3D951,Dells,108.926,0,1,1957,0.0,0.0,-12.057
TRAZISB128F427907A,Class Compromise (&History's Glory),ARRXADQ1187FB38F22,The Business,115.586,0,1,2001,0.0,0.0,-4.162
TRAZIER128F4254BBA,You Gotta Go,ARDBSFT1187B9AC9C1,Fountains Of Wayne,85.047,0,1,2007,0.0,0.0,-3.594
TRAZISB12903CB6CEB,Once,ARANBAI1257509CF4E,Del Horno,189.331,7,1,1998,0.0,0.0,-6.153
TRAZILC128F4253F29,Best Kept Secret,ARZP2M21187FB59C63,Dons,124.031,0,1,2006,0.0,0.0,-5.08
TRAZISI128E078EE2F,Same Old Song And Dance,AR12F2S1187FB56EEF,Aerosmith,133.596,0,1,1974,0.0,0.0,-5.686
TRAZIQB128F934B755,Guardian Angel,ARQXJW51187B9AEE27,Since The Flood,174.281,1,1,2007,0.0,0.0,-2.517
TRAZIKB128F4265F70,Ready For The Love,AR1FOAY11C8A415F1E,Angela Stewart,142.674,6,1,1975,0.0,0.0,-11.91
TRAZIAS128F4260D74,Jane's Theme,ARGS39X1187B991939,Harald Kloser,84.269,6,0,2022,0.0,0.0,-18.765
TRASBQL128F92F0777,Io Che Non Vivo Senza Te,AR0LCRP1187B9B4C5A,Patrick Samson,116.243,5,1,1965,0.0,0.0,-17.073
TRASBVE128F425F34E,Delirio,ARP90NR1187B990ECA,Rene Touzet,111.493,1,1,1971,0.0,0.0,-16.034
TRASBSO128F1465A78,I'm Happy She Said,ARB6OGR1187FB4D43D,M83,90.264,4,0,2001,0.0,0.0,-6.1
TRASBME128F9302529,Facemelt,ARWMNEW1252CCF8F72,FSTZ,140.007,8,1,1971,0.0,0.0,-12.597
TRASBZK128F42692CA,Crimson Wave,ARV8T9T1187B99F3F4,Amorphis,108.039,2,1,2001,0.0,0.0,-5.067
TRASBVS12903CDB231,All Night Long (Instumental),ARRM70G1187B9A7F64,Junior Kimbrough,83.706,8,1,1998,0.0,0.0,-9.841
TRASBFV128F1483E40,Ai Shi...,ARG1UAO1187FB55E50,Sammi Cheng,104.25,4,1,2007,0.0,0.0,-9.059
TRASBDT128F1470F0D,Spaniolandia,ARWQ2Y71187FB504C0,Dj Kun,199.955,0,1,2013,0.0,0.0,-8.522
TRASBCH128F93369B6,Novakane Groove,ARJFBZ41187FB560A0,Black Sheep,89.145,1,1,2009,0.0,0.0,-5.531
TRASBUV128F933904E,Here_ Swing_ Sing,ARKRUIT11F50C4E6B1,Kooii,112.93,7,1,2005,0.0,0.0,-10.775
TRASBTO128F931D070,Dai Wo Li Kai,ARXNDB61187B9B2208,Ken Chu,140.082,10,1,2009,0.0,0.0,-6.923
TRASBVS12903CF4537,If I Ain't Got You,AR52EZT1187B9900BF,Alicia Keys,118.273,7,1,2003,0.0,0.0,-8.414
TRASGQY12903CBF407,La Coloreteada,ARETSEJ1241B9C91DC,El Tiempo,191.964,9,0,1986,0.0,0.0,-8.368
TRASGRP128F9338663,Corazón Contento,AR3UYDN1187B99DCA3,Palito Ortega,152.249,0,0,2004,0.0,0.0,-7.264
TRASGGB128F428C911,Reginella,AR7LIU31187B98EF11,Rita Chiarelli,90.637,7,1,2006,0.0,0.0,-15.268
TRASGHI128F423A47E,Trust In Him (Remastered Version),AR9YS621187FB5AC07,The Clark Sisters,144.215,3,1,1958,0.0,0.0,-11.869
TRASGBN128F42951D4,Itsy Bitsy Spider,ARWC6LA1187B9B2096,Ian Moore,95.072,7,1,2022,0.0,0.0,-8.204
TRASGQX128F932516C,Phone Booth,AR8AVU31187FB42175,The Robert Cray Band,75.887,9,0,1983,0.0,0.0,-8.039
TRASGWZ128F4277B34,Cold Stares Of Dead Eyes_ The,ARI3WLL1187B99182B,Soul Embraced,166.281,11,1,1995,0.0,0.0,-5.209
TRASGKC128F92F6EA4,Visions Of Death,ARBBFSA122ECCBD070,089 Clique feat. Prophet,105.13,10,0,1975,0.0,0.0,-10.444
TRASGKM128F42644C5,Street Crab,AR0IVSA1187FB4F069,Helmet,141.165,9,0,1994,0.0,0.0,-10.562
TRASGKG128F426C7D3,Autoroute,AR199MY1187B9B731E,Madilu System,140.08,2,1,1997,0.0,0.0,-13.256
TRASGLA128F147F4F6,All Or Nothing,AR1S5O61187B9898AC,Chris Eaton,100.771,7,1,1995,0.0,0.0,-12.958
TRASGMH128F14B04A3,Conscience (Album Version),AR9YQN31187FB45B34,James Darren,129.275,6,1,1968,0.0,0.0,-7.766
TRASGGA128F92E8BF8,15 Minutes Older,ARO41T51187FB397AB,Sasha,94.08,2,1,1965,0.0,0.0,-7.041
TRASGOE128F42328B4,Ojos Negros,AR898OD1187B9A14BB,Olga Tañon,120.01,10,0,2002,0.0,0.0,-5.764
TRASGRC128F930D703,Fiddle Dee Dee - Original,ARR7YYN1187FB5C015,Pee Wee Crayton,157.204,8,1,1995,0.0,0.0,-17.032
TRASGLV128F42390CA,Saved (LP Version),AR83XLX1187B991E33,Chris Rodriguez,135.984,7,1,1963,0.0,0.0,-6.212
TRASMER128F4272C1D,2 Minutos,ARO0R521187B98A2D1,2 Minutos,168.231,0,1,2006,0.0,0.0,-1.674
TRASMUR128F42775D6,Adnans,ARD5K161187B9AC784,Orbital,101.99,7,1,1999,0.0,0.0,-10.893
TRASMWP128F92CE9CE,I Can't Break Away,ARBYFR71187B99A2A4,Sam Baker,145.525,8,1,1991,0.0,0.0,-15.6
TRASMVX128F931AC3C,Test Of The Terrarium,AROYTOV1187FB4C7F8,Robin Beanland,120.02,10,0,1993,0.0,0.0,-18.002
TRASMFP128F427FFA8,Band Intro/ Pila Song Intro,ARCYOHQ1187B9AEACA,Max Stalling,107.597,2,1,1968,0.0,0.0,-12.316
TRASMYK12903CAA1B7,Southbound Blues,AR5U94U1187FB5CDCF,John Hammond,92.122,9,1,1962,0.0,0.0,-13.253
TRASEAT12903CEF0B3,Ain't No Sunshine,ARXJSHW1187B9A2A52,Nestor Torres,150.028,9,0,1981,0.0,0.0,-10.222
TRASAGX128F4262E28,Hillbillies From Outerspace,AR32ETX1187B9A792F,The Vaughan Brothers,141.602,8,1,1990,0.0,0.0,-13.324
TRASAXZ128F9342D50,We Put It Down For Y'all (Explicit LP Version),ARBCUNV1187B98A9FB,Busta Rhymes,90.032,7,1,2000,0.0,0.0,-8.975
TRASAEN128F4266178,Manies Manigances,ARYVLXY1187FB373B0,Maurane,130.993,2,1,1995,0.0,0.0,-8.403
TRASAIC128F4269413,When We Dance,ARY1P2B1187B9B78F5,Mariano Yanani,85.024,11,1,2005,0.0,0.0,-15.618
